"Listing"

"WFR Listing"
"Created 09 March 2022 19:06"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months, %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Status"
12986709,9142162,"Ever Delight",351936000,,"Panama","Evergreen Marine","Evergreen Marine","Evergreen Marine","01-Jan-1998","15-May-1997","02-Oct-1995",21820,,"09-Aug-2019",55515,32.22,12.6,,,,"IFO 380",186,"1 x Diesel - Sulzer 12RTA84C - 2-stroke 12-cyl. 840mm x2400mm bore/stroke 48,631mkW total at 102rpm",66120,,,,25,9,,"Fully Cellular Container",,14,294.13,,,,"Taiwan","Dead/Demolished"
12986833,9142174,"Ever Develop",356391000,,"Panama","Evergreen Marine","Evergreen Marine","Evergreen Marine","01-May-1998","01-Oct-1997","02-Oct-1995",21475,420,"10-Jan-2020",55515,32.2,12.25,,,,"VLS IFO",200,"1 x Diesel - Sulzer 12RTA84C - 2-stroke 12-cyl. 840mm x2400mm bore/stroke 48,631mkW total at 102rpm",66120,,,,25,9,,"Fully Cellular Container",,14,294.13,,,,"Taiwan","Dead/Demolished"
12986967,9142186,"Ever Diamond",354893000,,"Panama","Evergreen Marine","Evergreen Marine","Evergreen Marine","01-Aug-1998","08-Dec-1997","02-Oct-1995",21820,385,"29-Nov-2019",55515,32.2,12.64,,,,"VLS IFO",200,"1 x Diesel - Sulzer 12RTA84C - 2-stroke 12-cyl. 840mm x2400mm bore/stroke 48,631mkW total at 102rpm",66120,,,,25,9,,"Fully Cellular Container",,14,294.14,,,,"Taiwan","Dead/Demolished"
12987043,9142198,"Ever Dynamic",353991000,,"Panama","Evergreen Marine","Evergreen Marine","Evergreen Marine","01-Sep-1998","09-Dec-1997","10-Feb-1995",21475,395,"10-Jan-2020",55515,32.2,12.64,,,,"VLS IFO",200,"1 x Diesel - Sulzer 12RTA84C - 2-stroke 12-cyl. 840mm x2400mm bore/stroke 48,631mkW total at 102rpm",66120,,,,25,9,,"Fully Cellular Container",,14,294.14,,,,"Taiwan","Dead/Demolished"
12864935,9103685,"MSC Brianna",353612000,"MSC Colombia","Panama","MSC","Zodiac Maritime","Zodiac Maritime","01-Mar-1996","04-Oct-1995","07-Dec-1993",,,,60200,32.2,13.02,,63.3,"$m","IFO 380",150,"1 x Diesel - MAN B. & W. 8K90MC-C6 - 2-stroke 8-cyl. 900mm x2300mm bore/stroke 35,510mkW total at 104rpm",48280,"Fitted",,"1 x Exhaust Scrubber - SOx - Zhejiang Energy - 2020 installation year",23.5,9,,"Fully Cellular Container","East Coast North America (38.0 %)",21,293.5,,,,"United Kingdom","In Service"
12802179,9036002,"MSC Shaula",636017346,"MSC Idil","Liberia","MSC","Eastern Pacific Shpg","Eastern Pacific Shpg","01-Dec-1992","24-Jun-1992",,,,,61152,37.19,13.6,,,,"VLS IFO",180,"1 x Diesel - MAN B. & W. 12K90MC-C6 - 2-stroke 12-cyl. 900mm x2300mm bore/stroke 51,720mkW total at 104rpm",70320,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 400cu.m/hr - 2022 installation year",24.5,7,,"Fully Cellular Container","West Coast Africa (41.1 %)",21,275,,,,"Singapore","Idle"
12805383,9043756,"MSC Erminia",352270000,"Newport Bridge","Panama","MSC","MSC","MSC","01-May-1993","25-Jun-1992",,17695,,,47384,32.2,12.02,,,,"VLS IFO",135,"1 x Diesel - MAN B. & W. 10L80MC Mk3 - 2-stroke 10-cyl. 800mm x2592mm bore/stroke 30,960mkW total at 88rpm",42100,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval PureBallast 3.0 Ex 500 at 500cu.m/hr - 2016 installation year",22,5,,"Fully Cellular Container","East Coast Africa (33.5 %)",20,276.52,,,,"Italy","In Service"
13880433,8706129,"Agios Dimitrios I",353662000,"Ever Glowing","Panama","Evergreen Marine","Technomar Shipping","Technomar Shipping","01-Jan-1988",,,,,,53274,32.2,11.63,,,,"IFO 380",75,"1 x Diesel - Sulzer 7RTA76 - 2-stroke 7-cyl. 760mm x2200mm bore/stroke 18,946mkW total at 100rpm",25760,,,,20.7,8,,"Fully Cellular Container",,14,269.67,,,,"Greece","Miscellaneous Removal"
12951323,9129885,"MSC Rafaela",354776000,,"Panama","MSC","MSC","MSC","01-Oct-1996","30-Jan-1996","21-Jul-1995",16123,,,51210,32.25,13.2,,,,"VLS IFO",105,"1 x Diesel - Sulzer 7RTA84C - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 28,368mkW total at 102rpm",38570,,,,22.6,6,,"Fully Cellular Container","South East Asia (34.4 %)",24,243,,,,"Italy","Idle"
12817481,9057484,"Gang Tai Tai Zhou",413981000,"Long Mu Wan","China P.R.","Hongsheng Gangtai","Hongsheng Gangtai","Hongsheng Gangtai","01-Jan-1994",,,12500,,,44585,32.34,12.46,,,,"IFO 380",125,"1 x Diesel - Mitsubishi 7UEC85LSC - 2-stroke 7-cyl. 850mm x2360mm bore/stroke 27,287mkW total at 102rpm",37100,,,,22,8,,"Fully Cellular Container",,16,242,,,,"China P.R.","Miscellaneous Removal"
12817515,9057472,"Heng Hui 2",413700170,"Xiang Shui Wan","China P.R.","CMA CGM","Shishi Hengtong","Shishi Hengtong","01-Dec-1993",,,12500,,,44510,32.34,11.98,,,,"ULS IFO",125,"1 x Diesel - Mitsubishi 7UEC85LSC - 2-stroke 7-cyl. 850mm x2360mm bore/stroke 27,289mkW total at 102rpm",37103,,,,22,8,,"Fully Cellular Container","East Asia (77.7 %)",16,242,,,,"China P.R.","Repairs"
12951299,9129873,"MSC Alexa",356904000,,"Panama","MSC","MSC","MSC","01-Jun-1996","27-Jul-1995","21-Jul-1995",16123,,,51111,32.25,13.2,,,,"VLS IFO",105,"1 x Diesel - Sulzer 7RTA84C - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 28,368mkW total at 102rpm",38570,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",22.6,6,,"Fully Cellular Container","East Asia (63.1 %)",24,243,,,,"Italy","In Service"
12963397,9139907,"Ze Guang",414222000,"Zim USA","China P.R.","Zhonggu Logistics","Xiamen Qiyuan","Fujian Port Group","01-Jul-1997",,"20-Oct-1995",,,,46350,32.29,11.8,,60,"$m","VLS IFO",115,"1 x Diesel - Sulzer 7RTA84C - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 28,348mkW total at 102rpm",38542,,,,21.7,7,,"Fully Cellular Container","East Asia (100.0 %)",21,253.7,,,,"China P.R.","In Service"
12977107,9139921,"Zhong Gu Liao Ning",414224000,"Zim China","China P.R.","Zhonggu Logistics","Zhonggu Logistics","Zhonggu Logistics","01-Nov-1997","05-May-1997","20-Oct-1995",,,,45850,32.29,11.78,,,,"VLS IFO",115,"1 x Diesel - Sulzer 7RTA84C - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 28,348mkW total at 102rpm",38542,,,,21.7,7,,"Fully Cellular Container","East Asia (100.0 %)",21,253.7,,,,"China P.R.","Idle"
14082429,7907996,"Mahimahi",366563000,"President Washington","United States","Matson Inc","Matson Inc","Matson Inc","01-Dec-1982","01-Jan-1981",,,,,30825,32.24,10.68,,,,"IFO 380",115,"1 x Diesel - Sulzer 12RND90M - 2-stroke 12-cyl. 900mm x1550mm bore/stroke 31,080mkW total at 124rpm",42257,"Fitted",,"1 x HVEC -High Voltage External Connection, 1 x Oily Water Separator - Marinfloc OWS-CD, 1 x BWTS - Ballast Water Treatment System - 2021 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2021 installation year",23,8,,"Fully Cellular Container","East Asia (48.6 %)",36,262.14,,,,"United States","In Service"
13079239,9169122,"MSC Annick",636017581,"Mare Superum","Liberia","MSC","Chartworld Shipping","Chartworld Shipping","01-Oct-1998","25-Mar-1998","14-Mar-1997",16000,,,51200,32.25,12.52,,,,"IFO 180",144,"1 x Diesel - Sulzer 9RTA84C - 2-stroke 9-cyl. 840mm x2400mm bore/stroke 35,934mkW total at 102rpm",48856,"Fitted",,"1 x Exhaust Scrubber - SOx - Zhejiang Energy - 2020 installation year, 1 x BWTS - Ballast Water Treatment System - 2016 installation year",25,8,,"Fully Cellular Container","East Coast North America (37.8 %)",21,260.66,,,,"Greece","In Service"
13045197,9157648,"Ri Zhao Hong Yun",414209000,"YM Hamburg","China P.R.","Zhonggu Logistics","Rizhao Port","Shandong Port","01-Oct-1997",,"30-Jul-1996",,,,49238,32.2,12,,,,"VLS IFO",120,"1 x Diesel - Sulzer 8RTA84C - 2-stroke 8-cyl. 840mm x2400mm bore/stroke 32,421mkW total at 102rpm",44080,,,,23.5,8,,"Fully Cellular Container","East Asia (100.0 %)",21,259,,,,"China P.R.","In Service"
13045221,9157650,"Ri Zhao Sheng Shi",414201000,"YM Shanghai","China P.R.","Zhonggu Logistics","Rizhao Port","Shandong Port","01-Dec-1997",,"30-Jul-1996",15887,,,49200,32.2,12.02,,,,"VLS IFO",130,"1 x Diesel - Sulzer 8RTA84C - 2-stroke 8-cyl. 840mm x2400mm bore/stroke 32,419mkW total at 102rpm",44077,,,"1 x HVEC -High Voltage External Connection - 2018 installation year",23.7,8,,"Fully Cellular Container","East Asia (100.0 %)",21,259,,,,"China P.R.","In Service"
13037097,9157698,"Itea",620279000,"MSC Itea","Comoro Islands","Maersk","Costamare Shipping","Costamare Shipping","01-Jun-1998",,"20-Sep-1996",15864,468,"31-May-2018",48304,32.25,12.02,,38,"$m","IFO 380",130,"1 x Diesel - Sulzer 9RTA84C - 2-stroke 9-cyl. 840mm x2400mm bore/stroke 36,447mkW total at 102rpm",49554,,,,24,7,,"Fully Cellular Container",,,258,,,,"Greece","Dead/Demolished"
13037121,9157703,"MSC Koroni",636015674,"Koroni","Liberia","MSC","Costamare Shipping","Costamare Shipping","01-Jul-1998",,"20-Sep-1996",15613,,"05-Oct-2018",48244,32.25,10.8,,38,"$m","IFO 380",130,"1 x Diesel - Sulzer 9RTA84C - 2-stroke 9-cyl. 840mm x2400mm bore/stroke 36,469mkW total at 102rpm",49584,,,,24,7,,"Fully Cellular Container",,,258,,,,"Greece","Dead/Demolished"
13065395,9165358,"Mississauga Express",310223000,"CP Pride","Bermuda","Hapag-Lloyd Cont","Hapag-Lloyd Cont","Hapag-Lloyd","01-Jul-1998","26-Jan-1998","31-Jan-1997",,,,40881,32.2,10.78,,,,"VLS IFO",92,"1 x Diesel - MAN B. & W. 7L80MC Mk1 - 2-stroke 7-cyl. 800mm x2592mm bore/stroke 25,434mkW total at 83rpm",34580,,,,21,7,,"Fully Cellular Container","United Kingdom/Continent (61.1 %)",22,244.97,,,,"Germany","In Service"
13065429,9165360,"Ottawa Express",310233000,"CP Honour","Bermuda","Hapag-Lloyd Cont","Hapag-Lloyd Cont","Hapag-Lloyd","01-Sep-1998","16-Mar-1998","31-Jan-1997",,,,40879,32.2,10.78,,,,"VLS IFO",92,"1 x Diesel - MAN B. & W. 7L80MC Mk1 - 2-stroke 7-cyl. 800mm x2592mm bore/stroke 25,441mkW total at 83rpm",34590,,,,21.3,7,,"Fully Cellular Container","United Kingdom/Continent (58.9 %)",21,244.97,,,,"Germany","In Service"
13076575,9169419,"OOCL Belgium",477616000,,"Hong Kong","OOCL","OOCL","China COSCO Shipping","01-Sep-1998",,"11-Apr-1997",,,,40972,32.2,10.8,,50,"$m","VLS IFO",92,"1 x Diesel - MAN B. & W. 7L80MC Mk1 - 2-stroke 7-cyl. 800mm x2592mm bore/stroke 24,025mkW total at 83rpm",32665,,,"1 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-500 at 500cu.m/hr - 2022 installation year",21,7,,"Fully Cellular Container","East Asia (47.3 %)",21,245,,,,"China P.R.","In Service"
13790381,8917778,"MSC Eloise",371057000,"Maersk Niigata","Panama","MSC","MSC","MSC","01-Jul-1991","10-Sep-1990",,15752,,,44541,32.2,12.03,,,,"VLS IFO",75,"1 x Diesel - Sulzer 6RTA84C - 2-stroke 6-cyl. 840mm x2400mm bore/stroke 20,300mkW total at 102rpm",27600,,,,20,6,,"Fully Cellular Container","East Asia (33.1 %)",20,240.77,,,,"Italy","In Service"
14081893,7907984,"Manoa",366562000,"President Lincoln","United States","Matson Inc","Matson Inc","Matson Inc","01-Jan-1982","15-Dec-1980",,,,,30825,32.24,10.68,,,,"IFO 380",115,"1 x Diesel - Sulzer 12RND90M - 2-stroke 12-cyl. 900mm x1550mm bore/stroke 31,774mkW total at 124rpm",43200,"Fitted",,"1 x HVEC -High Voltage External Connection, 1 x Exhaust Scrubber - SOx - 2021 installation year, 1 x Oily Water Separator - Marinfloc OWS-CD, 1 x BWTS - Ballast Water Treatment System - 2021 installation year",24,8,,"Fully Cellular Container","West Coast North America (100.0 %)",36,262.14,,,,"United States","In Service"
14082003,7908005,"Mokihana",367196000,"President Monroe","United States","Matson Inc","Matson Inc","Matson Inc","01-Mar-1983","15-Dec-1981",,,,,30825,32.24,11.6,,,,"IFO 380",,"1 x Diesel - Sulzer 12RND90M - 2-stroke 12-cyl. 900mm x1550mm bore/stroke 31,774mkW total at 124rpm",43200,"Fitted",,"HVEC -High Voltage External Connection, 1 x Oily Water Separator - Marinfloc OWS-CD, 1 x Exhaust Scrubber - SOx - 2021 installation year, 1 x BWTS - Ballast Water Treatment System - 2021 installation year",24,8,,"Fully Cellular Container","West Coast North America (77.1 %)",36,262.14,,,,"United States","In Service"
13052403,9161297,"MSC Paola",636018318,"MSC Christina","Liberia","MSC","MSC","MSC","01-Sep-1998","04-May-1998","29-Nov-1996",13942,,,42960,32.26,10.8,,,,"VLS IFO",115,"1 x Diesel - Sulzer 7RTA84C - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 28,368mkW total at 102rpm",38570,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval at 500cu.m/hr - 2017 installation year",23.3,,,"Fully Cellular Container","Middle East (53.2 %)",21,242.83,,,,"Italy","In Service"
12976447,9139505,"MSC Rebecca",355738000,"Grand Concord","Panama","MSC","Sertosa Management","D. Oltmann","01-Jul-1997","21-Feb-1997","19-Dec-1995",13949,,,42954,32.2,10.8,,,,"VLS IFO",23,"1 x Diesel - Sulzer 7RTA84C - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 28,368mkW total at 102rpm",38570,,,,23.3,,,"Fully Cellular Container","East Asia (56.4 %)",21,243,,,,"Germany","In Service"
12911219,9123166,"MSC Alabama",371602000,"APL Italy","Panama","MSC","MSC","MSC","01-Jun-1996","17-Feb-1996","22-Dec-1994",13944,,,42966,32.2,10.8,,42.5,"$m","IFO 380",105,"1 x Diesel - Sulzer 7RTA84C - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 28,369mkW total at 102rpm",38571,"Fitted",,"1 x Exhaust Scrubber - SOx - Zhejiang Energy - 2020 installation year, 1 x BWTS - Ballast Water Treatment System - Alfa Laval PureBallast 3.0 Ex 500 at 500cu.m/hr - 2015 installation year",23.3,7,,"Fully Cellular Container","Australasia (68.5 %)",21,243,,,,"Italy","In Service"
12887347,9110975,"MSC Japan",371443000,"APL Panama","Panama","MSC","MSC","MSC","01-Jan-1996","05-Aug-1995","30-Jun-1994",13972,,,42938,32.2,10.82,,44,"$m","IFO 380",105,"1 x Diesel - Sulzer 7RTA84C - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 28,368mkW total at 102rpm",38570,"Fitted",,"1 x Exhaust Scrubber - SOx - Zhejiang Energy - 2020 installation year, 1 x BWTS - Ballast Water Treatment System - Alfa Laval PureBallast 3.0 Ex 500 at 500cu.m/hr - 2016 installation year",23.3,7,,"Fully Cellular Container","West Coast South America (60.4 %)",21,242.81,,,,"Italy","In Service"
12887471,9123154,"MSC Korea",371243000,"APL Spain","Panama","MSC","MSC","MSC","01-Mar-1996","12-Oct-1995","30-Jun-1994",13972,,,42938,32.2,10.82,,,"$m","IFO 380",105,"1 x Diesel - Sulzer 7RTA84C - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 28,350mkW total at 102rpm",38519,"Fitted",,"1 x Exhaust Scrubber - SOx - Zhejiang Energy - 2020 installation year, 1 x BWTS - Ballast Water Treatment System - 2020 installation year",23.3,7,,"Fully Cellular Container","East Coast North America (34.5 %)",21,242.81,,,,"Italy","In Service"
12820957,9060649,"MSC Monica",351607000,"Ville d'Aquila","Panama","MSC","MSC","MSC","01-Nov-1993","07-Jun-1993",,13298,,,43378,32.2,11.7,,,,"VLS IFO",99,"1 x Diesel - Sulzer 7RTA84 - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 24,507mkW total at 104rpm",33320,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval PureBallast 3.0 Ex 750 at 750cu.m/hr - 2016 installation year",22.5,7,,"Fully Cellular Container","United Kingdom/Continent (99.7 %)",21,243,,,,"Italy","Idle"
12821033,9060637,"MSC Martina",351738000,"Maersk Hong Kong","Panama","MSC","MSC","MSC","01-Jul-1993","29-Mar-1993",,13532,,,43378,32.2,11.7,,,,"VLS IFO",99,"1 x Diesel - Sulzer 7RTA84 - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 24,507mkW total at 104rpm",33320,,,,22.5,7,,"Fully Cellular Container","East Asia (32.7 %)",23,243,,,,"Italy","In Service"
12831687,9073062,"MSC Sophie",351268000,"Maersk Colombo","Panama","MSC","MSC","MSC","01-Dec-1993","27-Jul-1993",,13616,,,43378,32.2,12.11,,,,"VLS IFO",99,"1 x Diesel - Sulzer 7RTA84C - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 26,780mkW total at 102rpm",36410,,,,22.6,7,,"Fully Cellular Container","South East Asia (70.2 %)",22,242.85,,,,"Italy","In Service"
12826791,9065443,"MSC Rossella",356864000,"Ville de Carina","Panama","MSC","MSC","MSC","01-Dec-1993","16-Aug-1993",,13306,,,43378,32.2,11.7,,,,"VLS IFO",99,"1 x Diesel - Sulzer 7RTA84C - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 26,780mkW total at 102rpm",36410,,,,22.6,7,,"Fully Cellular Container","East Asia (65.4 %)",23,242.81,,,,"Italy","In Service"
12825031,9062960,"MSC Kerry",355218000,"Ville de Norma","Panama","MSC","MSC","MSC","01-Mar-1995","22-Jan-1994",,15580,,,45530,32.26,12,,,,"VLS IFO",100,"1 x Diesel - Sulzer 7RTA84C - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 26,738mkW total at 102rpm",36353,,,,23,,,"Fully Cellular Container","East Asia (50.0 %)",22,238.6,,,,"Italy","In Service"
14199015,8806802,"Rena",636014911,"Andaman Sea","Liberia",,"Costamare Shipping","Costamare Shipping","01-Jan-1990","04-Oct-1989",,,,,47230,32.2,12,,,,"IFO 380",90,"1 x Diesel - Sulzer 8RTA76 - 2-stroke 8-cyl. 760mm x2200mm bore/stroke 21,653mkW total at 98rpm",29440,,,,21,7,,"Fully Cellular Container",,20,236,,,,"Greece","Total Loss"
13867313,8913447,"MSC Atlantic",355249000,"Rostock Senator","Panama","MSC","MSC","MSC","01-Sep-1991","17-Dec-1990",,14630,,,46975,32.2,12,,,,"VLS IFO",91,"1 x Diesel - MAN B. & W. 7L80MC Mk1 - 2-stroke 7-cyl. 800mm x2592mm bore/stroke 21,698mkW total at 83rpm",29501,,,,21,7,,"Fully Cellular Container","United Kingdom/Continent (92.0 %)",21,237,,,,"Italy","In Service"
13867447,8913411,"MSC Santhya",355363000,"Baykal Senator","Panama","MSC","MSC","MSC","01-May-1991","10-Jul-1990",,14485,,,47120,32.2,11.98,,,,"IFO 380",91,"1 x Diesel - MAN B. & W. 7L80MC Mk1 - 2-stroke 7-cyl. 800mm x2592mm bore/stroke 21,698mkW total at 83rpm",29501,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Alfa Laval PureBallast 3.0 Ex 750 at 750cu.m/hr - 2021 installation year, 1 x Exhaust Scrubber - SOx - ZEPT - 2021 installation year",21,10,,"Fully Cellular Container","Mediterranean / Black Sea (32.0 %)",21,237,,,,"Italy","In Service"
13812863,8913423,"MSC Shannon",354540000,"Berlin Senator","Panama","MSC","MSC","MSC","01-Nov-1991","16-Nov-1990",,,,,47120,32.2,11.98,,,,"VLS IFO",91,"1 x Diesel - MAN B. & W. 7L80MC Mk1 - 2-stroke 7-cyl. 800mm x2592mm bore/stroke 21,698mkW total at 83rpm",29501,,,"1 x BWTS - Ballast Water Treatment System - 2022 installation year",21,7,,"Fully Cellular Container","United Kingdom/Continent (67.2 %)",21,237,,,,"Italy","In Service"
12800209,8918980,"MSC Jordan",355194000,"Sovcomflot Senator","Panama","MSC","MSC","MSC","01-Jul-1993","14-Sep-1992",,,,,46975,32.26,11.98,,,,"IFO 380",91,"1 x Diesel - MAN B. & W. 7L80MC Mk1 - 2-stroke 7-cyl. 800mm x2592mm bore/stroke 21,675mkW total at 83rpm",29470,"Fitted",,"1 x Exhaust Scrubber - SOx - Ionada Membrane Scrubber™ - 2018 installation year",21,7,,"Fully Cellular Container","United Kingdom/Continent (92.4 %)",21,237,,,,"Italy","In Service"
12799615,8918954,"MSC Nederland",355254000,"Vladivostok Senator","Panama","MSC","Niki Shpg Co Inc","Niki Shpg Co Inc","01-Nov-1992","30-Jul-1991",,,,,47120,32.2,11.98,,,,"VLS IFO",91,"1 x Diesel - MAN B. & W. 7L80MC Mk1 - 2-stroke 7-cyl. 800mm x2592mm bore/stroke 21,698mkW total at 83rpm",29501,,,,21,7,,"Fully Cellular Container","United Kingdom/Continent (51.7 %)",21,237,,,,"Greece","In Service"
12799749,8918966,"MSC Mandy",354537000,"SCI Vaibhav","Panama","MSC","MSC","MSC","01-Feb-1993","28-Feb-1992",,14485,,,47120,32.2,11.98,,,,"VLS IFO",91,"1 x Diesel - MAN B. & W. 7L80MC Mk1 - 2-stroke 7-cyl. 800mm x2592mm bore/stroke 21,698mkW total at 83rpm",29501,,,,21,7,,"Fully Cellular Container","United Kingdom/Continent (57.6 %)",21,237,,,,"Italy","In Service"
13076609,9169495,"Mogral",419001380,"Inter Mumbai","India","Sima Marine (India)","Sima Marine (India)","Global Feeder Shpg","01-Sep-1998","07-Apr-1998","16-Apr-1997",19165,,,45400,32.25,12.2,,,,"VLS IFO",109,"1 x Diesel - MAN B. & W. 8K80MC-C Mk3 - 2-stroke 8-cyl. 800mm x2300mm bore/stroke 28,866mkW total at 104rpm",39247,,,,23,7,,"Fully Cellular Container","Indian Subcontinent (74.0 %)",24,231.54,,,,"U.A.E.","In Service"
13076733,9169500,"Inter Sydney",376908000,"Uni Galaxy","St. Vincent & G.","Interworld Shipping","Interworld Shipping","Interworld Shipping","01-Oct-1998","07-Apr-1998","16-Apr-1997",19165,,,45383,32.25,12.22,,,,"VLS IFO",17,"1 x Diesel - MAN B. & W. 8K80MC-C Mk4 - 2-stroke 8-cyl. 800mm x2300mm bore/stroke 27,240mkW total at 104rpm",37040,,,,12,7,70764,"Fully Cellular Container","Middle East (52.3 %)",24,231.5,,,,"U.A.E.","In Service"
12800175,8918978,"MSC Suez",355289000,"Hamburg Senator","Panama","MSC","MSC","MSC","01-Feb-1993","23-Jun-1992",,14485,,,46975,32.26,11.98,,,,"VLS IFO",91,"1 x Diesel - MAN B. & W. 7L80MC Mk1 - 2-stroke 7-cyl. 800mm x2592mm bore/stroke 21,698mkW total at 83rpm",29501,,,,21,7,,"Fully Cellular Container","United Kingdom/Continent (53.7 %)",19,237,,,,"Italy","Idle"
13917193,8608200,"MSC Levina",355609000,"Hanjin Savannah","Panama","MSC","MSC","MSC","01-Apr-1989","06-Sep-1988",,,,,43140,32.21,11.72,,,,"VLS IFO",84,"1 x Diesel - Sulzer 7RTA84 - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 23,168mkW total at 104rpm",31500,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 400cu.m/hr - 2023 installation year",22,7,,"Fully Cellular Container","East Coast Africa (44.9 %)",18,241.32,,,,"Italy","In Service"
14180121,8616520,"MSC Maria Laura",351634000,"Sea Cheetah","Panama","MSC","MSC","MSC","01-Aug-1988","05-Aug-1987",,,,,42513,32.2,12.48," 2 x Crane SWL 40 tons",,,"VLS IFO",70,"1 x Diesel - Sulzer 7RTA84 - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 23,168mkW total at 104rpm",31500,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 600cu.m/hr - 2022 installation year",20.5,6,,"Fully Cellular Container","East Coast Africa (53.9 %)",21,229,,,,"Italy","In Service"
13917519,8714205,"MSC Sabrina",356101000,"Hanjin Oakland","Panama","MSC","MSC","MSC","01-Feb-1989","20-Sep-1988",,,,,43078,32.2,11.73,,,,"VLS IFO",90,"1 x Diesel - Sulzer 7RTA84 - 2-stroke 7-cyl. 840mm x2400mm bore/stroke 20,851mkW total at 104rpm",28350,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 400cu.m/hr - 2022 installation year",22,7,,"Fully Cellular Container","East Coast Africa (55.7 %)",18,242.6,,,,"Italy","In Service"
12881637,9104902,"S Emirates",,"OEL Emirates","Palau",,"Unknown","Unknown","01-Oct-1995","03-May-1995","08-Apr-1994",14323,,"11-Mar-2019",42673,32.2,11.7,,,,"IFO 380",115,"1 x Diesel - Sulzer 8RTA84C - 2-stroke 8-cyl. 840mm x2400mm bore/stroke 32,420mkW total at 102rpm",44079,,,,23.5,7,,"Fully Cellular Container",,,240.4,,,,"Unknown","Dead/Demolished"
