"Listing"

"WFR Listing"
"Created 15 February 2022 02:20"


"CVN","IMO Number","Name","Built Date","Owner","Status","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","Beta Atlantic/Pacific Based (Last 12 Months)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Strengthened for Heavy Cargo","Strengthened for Ore","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Box Hold Ind","Group Owner Country/Region","Great Lakes Only","Call Sign"
16166589,9621261,"NSU Milestone","01-Nov-2013","NS United KK","In Service",132868,,,8390,"Atlantic/Pacific",,,"09-Aug-2013",11.76,,46882,,,"Capesize Bulker","02-Nov-2019",,,"NSU Milestone",171894,"1 x FP Propeller (Aft Centre) (mechanical), 74rpm",,"Y",,,,,,,"344","HOSEI SHIPPING S.A.",,"Japan",,"HPAR"
16142875,9621338,"Bsteel Harmony","01-Feb-2013","First Marine","In Service",132589,,,8391,"Pacific",,,"19-Nov-2012",11.24,,45945,,,"Bulker",,,,"Bsteel Harmony",172620,"1 x FP Propeller (Aft Centre) (mechanical), 75rpm",,,,,,,,,"352","Star Bulk Carrier Co., S.A.",,"Japan",,"D5DN2"
16076932,9437270,"Cape Infinity","01-May-2011","K-Line","In Service",132589,,,8390,"Pacific",,,"10-Mar-2011",11.79,,45945,,,"Bulker",,,,"Cape Infinity",171916,"1 x FP Propeller (Aft Centre) (mechanical), 75rpm",20,"Y",,,,,,,"325","F.J. LINES INC.",,"Japan",,"3FQD2"
16223541,9621314,"Cape Advance","01-Jan-2013","Toyo Sangyo","In Service",132587,,,8390,"Atlantic/Pacific",,,"13-Sep-2012",12.7,,45945,,,"Capesize Bulker","23-Jan-2020",,,"Cape Advance",171759,"1 x FP Propeller (Aft Centre) (mechanical), 75rpm",,,,,,,,,"349","El Sol Maritime SA",,"Japan",,"D5DM6"
16142859,9582245,"Hyundai Dangjin","01-May-2012","Toyo Sangyo","In Service",132587,,,8390,"Pacific",,,"18-Mar-2012",12.29,,45945,,,"Capesize Bulker",,,,"Hyundai Dangjin",171759,"1 x FP Propeller (Aft Centre) (mechanical), 75rpm",,,,,,,,,"326","Estrella Navigation, SA",,"Japan",,"D5BZ8"
16122048,9487639,"Indigo Hope","01-May-2013","IMECS Co. Ltd","In Service",132587,,,8390,"Pacific",,,"30-Jan-2013",10.73,,45945,,,"Bulker",,,,"Indigo Hope",172363,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",,,,,,,,,"351","Amrit Leasing, Inc.",,"Japan",,"7JVR"
16166563,9621247,"Paraburdoo","01-Jul-2013","NS United KK","In Service",132587,,,8390,"Pacific",,,"11-May-2013",11.35,,45945,,,"Capesize Bulker",,,,"Paraburdoo",171759,"1 x FP Propeller (Aft Centre) (mechanical), 74rpm",,"Y",,,,,,,"342","ICHOU SHIP HOLDING S.A.",,"Japan",,"3FMF3"
16070785,9438913,"NSU Inspire","01-Mar-2011","NS United KK","In Service",132537,,,8390,"Atlantic/Pacific",,,"05-Jan-2011",11.51,,46882,,,"Capesize Bulker","24-Dec-2019",,,"NSU Inspire",171916,"1 x FP Propeller (Aft Centre) (mechanical), 74rpm",21,"Y",,,,,,,"322","HOSEI SHIPPING S.A.",,"Japan",,"3FID5"
16070772,9419462,"Bao Fu","01-Oct-2010","Nippon Yusen Kaisha","In Service",132537,,,8660,"Pacific",,,"07-Aug-2010",9.87,,45945,,,"Diverse","01-Nov-2020",,,"Bao Fu",171916,"1 x FP Propeller (Aft Centre) (mechanical), 75rpm",20,"Y",,,,,,,"320","WEALTH LINE INC.",,"Japan",,"3FUP5"
16076929,9437268,"Wugang Innovation","01-Oct-2011","Nippon Yusen Kaisha","In Service",132466,,,8390,"Pacific",,,"09-Aug-2011",9.64,,45971,,,"Diverse","02-Aug-2019",,,"Wugang Innovation",171916,"1 x FP Propeller (Aft Centre) (mechanical), 74rpm",,"Y",,,,,,,"321","NIPPON YUSEN KABUSHIKI KAISHA",,"Japan",,"7JJX"
16070798,9621235,"Orihime","01-Oct-2012","Nippon Yusen Kaisha","In Service",132464,,,8390,"Pacific",,,"03-Aug-2012",10.78,,45971,,,"Diverse","17-Aug-2019",,,"Orihime",171759,"1 x FP Propeller (Aft Centre) (mechanical), 74rpm",,"Y",,,,,,,"341","NIPPON YUSEN KABUSHIKI KAISHA",,"Japan",,"7JMV"
16122051,9582257,"Pilbara Maru","01-Apr-2012","MOL Cape (S) Pte","In Service",119595,,,7418,"Pacific",,,,11.28,,42514,,,"Capesize Bulker","10-Jul-2020",,,"Pilbara Maru",155381,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",,,,,,,,,"340","ARGOS SHIPPING PTE. LTD.",,"Japan",,"9V3005"
16177880,9489508,"Global Prosperity","01-Jun-2012","Toyo Sangyo","In Service",119595,,,7418,"Atlantic/Pacific",,,,13.14,,42514,,,"Capesize Bulker","20-Jan-2020",,,"Global Prosperity",155381,"1 x FP Propeller (Aft Centre) (mechanical), 78rpm",,,,,,,,,"329","Erica Navigation SA",,"Japan",,"D5CJ8"
16122064,9489510,"Awobasan Maru","01-Nov-2013","Mitsui OSK Lines","In Service",119484,,,7418,"Pacific",,,"21-Sep-2013",12.26,,42545,,,"Diverse","25-May-2019",,,"Awobasan Maru",155381,"1 x FP Propeller (Aft Centre) (mechanical), 74rpm",,"Y",,,,,,,"356","Mitsui O.S.K. Lines, Ltd.",,"Japan",,"7JQF"
16096714,9441934,"Baosteel Emotion","01-Sep-2011","Mitsui OSK Lines","In Service",119446,,,7418,"Pacific",,,"29-Jun-2011",11.02,,42557,,,"Diverse","14-Oct-2021",,,"Baosteel Emotion",155381,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",,"Y",,,,,,,"327","MITSUI O.S.K. LINES, LTD.",,"Japan",,"7JKC"
16096727,9441946,"Tom Price","01-Mar-2012","Mitsui OSK Lines","In Service",119446,,,7418,"Pacific",,,"27-Dec-2011",12.02,,42557,,,"Diverse","12-Apr-2022",,,"Tom Price",155381,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",,"Y",,,,,,,"328","MITSUI O.S.K. LINES, LTD.",,"Japan",,"7JLR"
16081523,9445318,"Ocean Lord","01-May-2012","Ocean Longevity","In Service",116995,,,8228.28,"Pacific",,,"19-Jan-2012",10.57,156.4,46808,"Y",,"Bulker",,,,"Ocean Lord",132115,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Wartsila Propulsion, 76rpm",,,,,"Y",,,,"L0012","OCEAN LINE SHIPPING INTERNATIONAL INC",,"Hong Kong",,"VRIC7"
16081499,9445289,"Ocean World","01-Jun-2011","Ocean Longevity","In Service",116955,,,,"Pacific",,,"11-Feb-2011",10.36,156.4,46808,"Y",,"Bulker",,,,"Ocean World",132115,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 76rpm",,,,,"Y",,,,"L0009","OCEAN WORLD NAVIGATION INC",,"Hong Kong",,"VRIB5"
16081507,9445291,"Ocean China","01-Aug-2011","Ocean Longevity","In Service",116955,,,,"Pacific",,,"07-Apr-2011",10.27,156.4,46808,"Y",,"Bulker",,,,"Ocean China",132115,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 76rpm",,,,,"Y",,,,"L0010","OCEAN CHINA MARITIME INC",,"Hong Kong",,"VRIB6"
16081510,9445306,"Ocean Hongkong","01-Jan-2012","Ocean Longevity","In Service",116955,,,,"Pacific",,,"30-Aug-2011",10.26,156.4,46808,"Y",,"Bulker",,,,"Ocean Hongkong",132115,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 76rpm",,,,,"Y",,,,"L0011","Ocean Hong Kong Maritime Inc.",,"Hong Kong",,"VRIB7"
16108376,9474008,"CSB Propitiousness","01-Feb-2011","COSCO Shipping Bulk","In Service",116396,,,,"Pacific",,,"11-Dec-2010",12.04,156.4,46519,"Y",,"Bulker",,,,"CSB Propitiousness",132115,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",,,,,,"Y",,,"L0013",,,"China P.R.",,"VRIA9"
16108389,9474010,"Flourish","01-Nov-2011","COSCO Shipping Bulk","In Service",116396,,,,"Pacific",,,,11.54,156.4,46519,"Y",,"Bulker",,,,"Flourish",132115,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",,,,,,"Y",,,"L0014",,,"China P.R.",,"VRIR3"
16108392,9474022,"Li Da","01-Nov-2011","Haibao Shipping","In Service",116396,,,,"Pacific",,,,10.8,156.4,46519,"Y",,"Capesize Bulker",,,,"Li Da",132115,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",,,,,,"Y",,"Y","L0015",,,"China P.R.",,"VRJD4"
16108400,9474034,"Zhi Da","01-Jan-2012","Haibao Shipping","In Service",116396,,,,"Pacific",,,"30-Nov-2011",10.17,156.4,46519,"Y",,"Capesize Bulker",,,,"Zhi Da",132115,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",,,,,,"Y",,"Y","L0016","Zhida Shipping SA",,"China P.R.",,"VRJX2"
16070277,9431226,"CSB Fortune","01-Jan-2010","COSCO Shipping Bulk","In Service",116396,,,,"Pacific",,,"23-Sep-2009",12.12,156.4,46519,"Y",,"Bulker","20-Mar-2020",,,"CSB Fortune",132115,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",,,,,,"Y",,,"L0005",,,"China P.R.",,"VRGD7"
16070280,9431238,"Ren Da","01-Jun-2010","Haibao Shipping","Repairs",116396,,,,"Pacific",,,"08-Mar-2010",10.65,156.4,46519,"Y",,"Capesize Bulker",,,,"Ren Da",132115,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",,,,,,"Y",,"Y","L0006",,,"China P.R.",,"VRGX4"
16070293,9431240,"CSB Hope","01-Sep-2010","COSCO Shipping Bulk","In Service",116396,,,,"Pacific",,,"20-Jun-2010",12.18,156.4,46519,"Y",,"Bulker","28-Aug-2020",,,"CSB Hope",132115,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",,,,,,"Y",,,"L0007","Xiwang Shipping SA",,"China P.R.",,"VRHJ3"
16070301,9431252,"Yi Da","01-Nov-2010","Haibao Shipping","In Service",116396,,,,"Atlantic/Pacific",,,,9.88,156.4,46519,"Y",,"Capesize Bulker",,,,"Yi Da",132115,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",,,,,,"Y",,"Y","L0008",,,"China P.R.",,"VRHP9"
16070822,9410430,"Sakura","01-Mar-2010","Nippon Yusen Kaisha","In Service",113928,,,7930,"Pacific",,,"14-Dec-2009",11.48,,43997,,,"Diverse",,,,"Sakura",152364,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",21,"Y",,,,,,,"295","KITAURA KAIUN CO., LTD.",,"Japan","N","7JYB"
16225408,9667411,"Berge Kita","01-Oct-2013","Shoei Kisen Kaisha","In Service",107229,,,6243,"Atlantic/Pacific",,,"17-Jul-2013",11.39,,69478,"Y",,"Diverse",,,,"Berge Kita",66399,"1 x FP Propeller (Aft Centre) (mechanical), 88rpm",,,"Y",,,,,,"8125","Catalina Shipping S.A.",,"Japan",,"3FUW"
16225390,9641883,"NSU Keystone","01-Apr-2013","NS United KK","In Service",107222,,,6243,"Pacific",,,,11.52,,69478,,,"Capesize Bulker","18-Jan-2020",,,"NSU Keystone",66399,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,"Y",,,,,,,"8123","NS United Kaiun Kaisha, Ltd.",,"Japan",,"7KBP"
16202441,9612064,"Samjohn Dream","01-Mar-2012","Golden Flame Shpg.","In Service",107198,,,,"Atlantic/Pacific",,,,11.34,,68025,,,"Capesize Bulker","26-Nov-2019",,,"Samjohn Dream",64151,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 91rpm",,,,,,,,,"1051","MARINE DREAM S.A.",,"United Kingdom",,"V7KF3"
16202454,9612076,"Samjohn Vision","01-May-2012","Golden Flame Shpg.","In Service",107198,,,,"Atlantic/Pacific",,,"07-Apr-2012",11.34,,68025,,,"Capesize Bulker","01-Dec-2019",,,"Samjohn Vision",64151,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 91rpm",,,,,,,,,"1052","MARINE VISION S.A.",,"United Kingdom",,"V7PA7"
16211564,9627837,"Morandi","01-Apr-2013","Dryships","In Service",107162,,,5409.75,"Atlantic/Pacific",,,"24-Sep-2012",11.36,141.3,68519,,,"Bulker","24-Nov-2019",,,"Morandi",60553,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Dalian Marine, 91rpm",,,,,,,,,"QYZ001","Hai Kuo Shipping 1625 Ltd.",,"Greece",,"9HA4545"
16211577,9639517,"Bacon","01-Oct-2013","Dryships","In Service",107162,,,5409.75,"Atlantic/Pacific",,,"29-May-2013",11.79,141.3,68519,,,"Bulker","20-Nov-2019",,,"Bacon",60553,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Dalian Marine, 91rpm",,,,,,,,,"QYZ003","Hai Kuo Shipping 1621 Limited",,"Greece",,"9HA4552"
16224780,9651072,"Cape Green","01-Aug-2013","Mitsui & Co","In Service",107054,,,5293,"Pacific",,,"29-May-2013",12.37,,66523,,,"Crude/Products Tanker",,,,"Cape Green",68558,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 84rpm",,"Y",,,,,,,"186","TJ INTERNATIONAL S.A.",,"Japan","N","3FLR3"
16224751,9670054,"Cape Verde","01-Nov-2013","K-Line","In Service",107054,,,5293,"Atlantic/Pacific",,,"30-Aug-2013",11.89,,66523,"Y",,"Bulker",,,,"Cape Verde",68558,"1 x FP Propeller (Aft Centre) (mechanical), 84rpm",,"Y",,,,,,,"187","BRIGHT GATE SHIPPING (PTE.) LTD.",,"Japan","N","9V2304"
16238695,9673147,"Bisan Clover","01-Dec-2013","Mizuho Sangyo","Idle",107051,,,5294,"Atlantic/Pacific",,,"07-Oct-2013",12.03,,66535,,,"Capesize Bulker",,,,"Bisan Clover",68558,"1 x FP Propeller (Aft Centre) (mechanical), 84rpm",,,"Y",,,,,,"205","MIZUHO SANGYO CO., LTD.",,"Japan","N","7JYR"
16224764,9670066,"Aegean Clover","01-Oct-2013","Mizuho Sangyo","In Service",107051,,,5294,"Pacific",,,"19-Jul-2013",11.88,,66535,"Y",,"Capesize Bulker",,,,"Aegean Clover",68558,"1 x FP Propeller (Aft Centre) (mechanical), 86rpm",,,"Y",,,,,,"189","MIZUHO SANGYO CO., LTD.",,"Japan","N","7JXV"
16179655,9528201,"Mineral Maureen","01-Apr-2012","Bocimar NV","In Service",106952,,,5912.87,"Pacific",,,"23-Jan-2012",10.18,,68128,,,"Capesize Bulker",,,,"Mineral Maureen",64853,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), MMG, 91rpm",,,,,,,,,"PN-050","Lionfish Marine SA",,"Belgium",,"VRKK2"
16179668,9558713,"Mineral Cloudbreak","01-Jul-2012","Bocimar NV","In Service",106952,,,5912.87,"Pacific",,,,9.9,,68128,,,"Capesize Bulker",,,,"Mineral Cloudbreak",64853,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), MMG, 91rpm",,,,,,,,,"PN-051","IYO NASSEN CO., LTD & ORANGE IYO S.A.",,"Belgium",,"VRLA6"
16179642,9528196,"Mineral Charlie","01-Feb-2012","Lionfish Marine","In Service",106952,,,5912.87,"Atlantic/Pacific",,,"28-Oct-2011",9.78,,68128,,,"Capesize Bulker",,,,"Mineral Charlie",64853,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), MMG, 91rpm",,,,,,,,,"PN-049","Lionfish Marine SA",,"Panama",,"VRJZ9"
16186453,9410167,"Lan May","01-Oct-2011","Foremost Maritime","In Service",106884,,,5953.21,"Pacific",,,"27-Jul-2011",11.73,,68589,"Y",,"Capesize Bulker","01-Aug-2019",,,"Lan May",63985,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",,,,,,,,,"1112","Cool Lan Shipping Ltd.",,"United States",,"A8VM7"
16186466,9492218,"Dan May","01-Jan-2012","Foremost Maritime","In Service",106884,,,5953.30,"Atlantic/Pacific",,,"31-Oct-2011",11.74,,68589,"Y",,"Capesize Bulker","21-Aug-2019",,,"Dan May",63988,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",21,,,,,,,,"1176","DAN MAY MARITIME LLC",,"United States",,"A8VM8"
16186479,9492220,"Qing May","01-Apr-2012","Foremost Maritime","In Service",106884,,,5953.21,"Pacific",,,"21-Dec-2011",11.89,,68589,"Y",,"Capesize Bulker","02-Aug-2019",,,"Qing May",63985,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",,,,,,,,,"1232","QING MAY MARITIME LLC",,"United States",,"A8VM9"
16184862,9588768,"China Pioneer","01-Jul-2012","Chinese Mar. Trans.","In Service",106884,,,5953.30,"Atlantic/Pacific",,,,11.28,,68589,"Y",,"Capesize Bulker",,,,"China Pioneer",63988,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",28,"Y",,,,,,,"1173","CHINA PIONEER SHIPPING LIMITED",,"Taiwan",,"VRKJ4"
16184875,9648257,"China Fortune","01-Apr-2013","Chinese Mar. Trans.","In Service",106884,,,5953.21,"Atlantic/Pacific",,,"21-Aug-2012",12.28,,68589,,,"Capesize Bulker",,,,"China Fortune",63986,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",28,"Y",,,,,,,"1219","CHINA FORTUNE SHIPPING PTE LTD",,"Taiwan",,"9V9740"
16188631,9593218,"Maran Courage","01-Mar-2013","Maran Dry Mngt","In Service",106884,,,6162.8,"Atlantic/Pacific",,,"14-Nov-2012",12.26,,68127,,,"Capesize Bulker","13-Sep-2018",,,"Maran Courage",63988,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",,,,,,,,,"1243","ALIZE NAVIGATION CORP.",,"Greece",,"SVBR6"
16188644,9593220,"Maran Nobility","01-Jul-2013","Maran Dry Mngt","In Service",106884,,,6162.8,"Pacific",,,"29-Mar-2013",11.23,,68127,,,"Capesize Bulker","02-Nov-2018",,,"Maran Nobility",63988,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",,,,,,,,,"1244","ELYSEE SHIPPING CORP.",,"Greece",,"SVBS8"
16216998,9638056,"May Oldendorff","01-Sep-2013","New Shipping","In Service",106884,,,5953.30,"Pacific",,,"26-Apr-2013",11,,68589,,,"Diverse",,,,"May Oldendorff",63988,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 91rpm",,,,,,,,,"1255","DONOUSSA MARITIME CO., LTD.",,"Greece",,"D5EM9"
16217016,9678800,"Mathilde Oldendorff","01-Nov-2013","New Shipping","In Service",106847,,,5953.30,"Atlantic/Pacific",,,"14-Jun-2013",11.41,,68557,,,"Diverse",,,,"Mathilde Oldendorff",63988,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 91rpm",,,,,,,,,"1272","IRAKLEIA MARITIME CO LTD.",,"Greece",,"D5FA5"
16184596,9588483,"Los Angeles","01-Feb-2012","Diana Shipping","In Service",106847,,,5300,"Atlantic/Pacific",,,"30-Sep-2011",10.2,,68557,,,"Panamax Bulker",,,,"Los Angeles",149095,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 91rpm",,"Y",,,,,,,"1234","LAE SHIPPING COMPANY INC.",,"Greece",,"V7XJ2"
16184604,9588495,"Philadelphia","01-May-2012","Diana Shipping","In Service",106847,,,6527.8,"Atlantic/Pacific",,,"09-Mar-2012",11.86,,68557,,,"Panamax Bulker",,,,"Philadelphia",149095,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 91rpm",,"Y",,,,,,,"1235","NAMU SHIPPING COMPANY INC.",,"Greece",,"V7XS4"
16197709,9587257,"Huahine","01-Oct-2013","Dryships","In Service",106847,,,6527.8,"Atlantic/Pacific",,,"10-Mar-2013",11.45,,68557,,,"Bulker","18-Dec-2019",,,"Huahine",149095,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 91rpm",,,,,,,,,"1239","Rightmove Owners Inc.",,"Greece",,"9HA3291"
16182668,9634701,"Fakarava","01-Sep-2012","Cardiff Marine","Idle",106847,,,,"Atlantic/Pacific",,,"24-Dec-2011",11.4,,68557,,,"Crude/Products Tanker","25-Apr-2020",,,"Fakarava",149095,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 91rpm",,,,,,,,,"1227","OCEANVIEW OWNERS LIMITED",,"Greece",,"9HA2944"
16182671,9634713,"Rangiroa","01-May-2013","Cardiff Marine","In Service",106847,,,,"Pacific",,,"30-Jul-2012",11.82,,68557,,,"Crude/Products Tanker","09-Mar-2020",,,"Rangiroa",149095,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 91rpm",,,,,,,,,"1228","OCEANSURF OWNERS LIMITED",,"Greece",,"9HA3002"
16182684,9587245,"Negonego","01-May-2013","Cardiff Marine","Idle",106847,,,6528,"Atlantic/Pacific",,,"11-Oct-2012",11.51,,68557,,,"Crude/Products Tanker","16-Dec-2019",,,"Negonego",149095,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 91rpm",,,,,,,,,"1229","OCEANCENTURY OWNERS LIMITED",,"Greece",,"9HA3188"
16216985,9638044,"Magdalena Oldendorff","01-Jun-2013","Polembros Shipping","In Service",106847,,,5953.30,"Atlantic/Pacific",,,"06-Jan-2013",11.39,,68589,,,"Crude/Products Tanker","26-Apr-2019",,,"Magdalena Oldendorff",63988,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 91rpm",,,,,,,,,"1254","Schinoussa Maritime Co. Ltd.",,"Greece",,"D5DM5"
16217003,9678795,"Mina Oldendorff","01-Aug-2013","Polembros Shipping","In Service",106847,,,5953.30,"Atlantic/Pacific",,,"09-Mar-2013",10.69,,68557,,,"Crude/Products Tanker","05-Jun-2019",,,"Mina Oldendorff",63988,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 91rpm",,,,,,,,,"1271","Keros Maritime Co. Ltd.",,"Greece",,"D5EB9"
16188415,9593062,"Cape Globe","01-Oct-2012","U-Ming Marine","In Service",106816,,,,"Atlantic/Pacific",,,"21-May-2012",11.06,,67746,,,"Bulker","06-Apr-2020",,,"Cape Globe",90452,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",,"Y",,,,,,,"1246","U-Ming Marine Transport (Singapore) Pte. Ltd.",,"Taiwan",,"9V9971"
16188428,9593074,"Cape Neptune","01-Apr-2013","U-Ming Marine","In Service",106816,,,,"Atlantic/Pacific",,,"06-Jan-2013",11.4,,67746,,,"Bulker","19-Dec-2019",,,"Cape Neptune",88678,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",,"Y",,,,,,,"1247","U-Ming Marine Transport (Singapore) Pte. Ltd.",,"Taiwan",,"9V9972"
16213821,9631321,"Cape Stars","01-Oct-2013","U-Ming Marine","In Service",106816,,,,"Atlantic/Pacific",,,"26-Apr-2013",11.15,,67746,,,"Bulker","04-Jun-2020",,,"Cape Stars",90452,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",,"Y",,,,,,,"1248","U-Ming Marine Transport (Singapore) Pte. Ltd.",,"Taiwan",,"9V2006"
16203301,9447160,"Cape Kallia","01-Jun-2012","Transmed Shipbrokers","In Service",106804,,,5955,"Atlantic/Pacific",,,"07-Nov-2011",9.71,140.4,64411,"Y",,"Panamax Bulker",,,,"Cape Kallia",65532,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 95rpm, Ø8.15m",,,,,,,,,"410G2-1","ATLANTIC GALAXY MARINE LIMITED",,"Greece",,"5BNS3"
16203314,9447172,"Newmax","01-Jun-2012","Transmed Shipbrokers","In Service",106804,,,5955,"Atlantic/Pacific",,,,9.4,140.4,64411,"Y",,"Panamax Bulker",,,,"Newmax",65532,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 95rpm, Ø8.15m",,,,,,,,,"410G2-2","OLYMPIAN LIBERTY MARINE LIMITED",,"Greece",,"5BQP3"
16203327,9447184,"Coalmax","01-Jul-2013","Transmed Shipping","In Service",106804,,,5955,"Atlantic/Pacific",,,"31-May-2012",10.8,140.4,64411,,,"Panamax Bulker",,,,"Coalmax",65590,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 95rpm, Ø8.15m",,,,,,,,,"410G2-3","OLYMPIAN PEARL MARINE LIMITED",,"Greece",,"5BVR3"
16186174,9591301,"RTM Cook","01-Jul-2012","Rio Tinto Shipping","In Service",106796,,,5912.87,"Pacific",,,"23-Jan-2012",11.32,,67724,,,"Panamax Bulker",,,,"RTM Cook",64853,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,"PN-065","Rio Tinto Shipping (Asia) Pte. Ltd.",,"Australia","N","9V2773"
16186187,9591313,"RTM Cartier","01-Aug-2012","Rio Tinto Shipping","In Service",106796,,,5912.87,"Pacific",,,"16-Apr-2012",11.61,,67724,,,"Panamax Bulker",,,,"RTM Cartier",64853,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,"PN-066","Rio Tinto Shipping (Asia) Pte. Ltd.",,"Australia","N","9V2774"
16186190,9591325,"RTM Dampier","01-Sep-2012","Rio Tinto Shipping","In Service",106796,,,5912.87,"Pacific",,,,11.47,,67724,,,"Panamax Bulker",,,,"RTM Dampier",64853,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,"PN-067","Rio Tinto Shipping (Asia) Pte. Ltd.",,"Australia","N","9V2775"
16186208,9591337,"RTM Zheng He","01-Nov-2012","Rio Tinto Shipping","In Service",106796,,,5912.87,"Pacific",,,,11.38,,67724,,,"Panamax Bulker",,,,"RTM Zheng He",64853,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,"PN-068","Rio Tinto Shipping (Asia) Pte. Ltd.",,"Australia","N","9V2776"
16186211,9591349,"RTM Cabot","01-Jan-2013","Rio Tinto Shipping","In Service",106796,,,5912.87,"Pacific",,,"07-Aug-2012",11.51,,67724,,,"Panamax Bulker",,,,"RTM Cabot",64853,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,"PN-069","Rio Tinto Shipping (Asia) Pte. Ltd.",,"Australia","N","9V2777"
16186224,9591351,"RTM Drake","01-Jan-2013","Rio Tinto Shipping","In Service",106796,,,5912.87,"Pacific",,,"07-Aug-2012",11.32,,67724,,,"Panamax Bulker",,,,"RTM Drake",64853,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,"PN-070","Rio Tinto Shipping (Asia) Pte. Ltd.",,"Australia","N","9V2779"
