"Listing"

"WFR Listing"
"Created 15 February 2022 21:18"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Builder"
11378789,9073438,"Berge Kangchenjunga",235102451,"Pacific Crystal","Isle of Man",,"Berge Bulk","Berge Bulk","01-Mar-1994","18-May-1993",,38989,630,"12-Nov-2021",263237,58,19.84,,,,"IFO 380",74.5,"1 x Diesel - Mitsubishi 6UEC85LSII - 2-stroke 6-cyl. 850mm x3150mm bore/stroke 19,726mkW total at 76rpm",26820,"Fitted",,"1 x Exhaust Scrubber - SOx - Yara Marine Tech Open - 2018 installation year",14.7,6,,"Ore Carrier",,25,321.95,,,,"Bermuda","Unknown China"
11365347,9043720,"Pacific Ruby",477341000,"Atlantic Ruby","Hong Kong","Polaris Shipping","Cido Shipping","Cido Shipping","01-Dec-1993","03-Dec-1992",,33344,290,"19-Jun-2020",265647,56,19.5,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7L90MC Mk1 - 2-stroke 7-cyl. 900mm x2916mm bore/stroke 21,772mkW total at 74rpm",29601,,,,15.5,6,136890.5,"Ore Carrier",,22,324,,,,"South Korea","Unknown China"
11329657,8908284,"Stellar Fair",354361000,"Titan Pisces","Panama",,"Polaris Shipping","Polaris Shipping","01-May-1990","22-Jun-1989",,32565,468,"02-Nov-2018",266629,56,20.23,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 7L90MC Mk1 - 2-stroke 7-cyl. 900mm x2916mm bore/stroke 21,771mkW total at 73rpm",29600,,,,15,10,140152,"Ore Carrier",,23,324,,,,"South Korea","COSCO Zhoushan"
11389701,9082350,"Hulk",,"Haili","Comoro Islands",,"Lyra Trading","Lyra Trading","01-Sep-1995",,"02-Nov-1993",39284,,"28-Nov-2019",260723,58,19.59,,,,"IFO 180",80.3,"1 x Diesel - Mitsubishi 6UEC85LSII - 2-stroke 6-cyl. 850mm x3150mm bore/stroke 19,726mkW total at 76rpm",26820,,,,15.5,6,,"Ore Carrier",,22,321.95,,,,"Liberia","MHI Nagasaki"
11358323,9038438,"Stellar Galaxy",351292000,"Pacific Amber","Panama",,"Polaris Shipping","Polaris Shipping","01-Mar-1993","25-Mar-1992",,39720,,"11-Sep-2020",263130,58,19.6,,,,"VLS IFO",72.3,"1 x Diesel - Mitsubishi 7UEC75LSII - 2-stroke 7-cyl. 750mm x2800mm bore/stroke 20,594mkW total at 84rpm",28000,,,,14.4,10,137692,"Ore Carrier",,23,321.95,,,,"South Korea","Unknown China"
11364979,9042685,"Atlantic Carrier",351649000,"Hebei Winner","Panama",,"Sinokor Merchant","Sinokor Merchant","01-Aug-1993","08-Dec-1992",,37980,480,"12-Apr-2019",258079,60,18.94,,,,"IFO 380",75.7,"1 x Diesel - Sulzer 7RTA84M - 2-stroke 7-cyl. 840mm x2900mm bore/stroke 20,020mkW total at 62rpm",27220,,,,15.7,10,125521,"Ore Carrier",,21,333,,,,"South Korea","Unknown China"
11347851,9012252,"Sinocarrier",441916000,"Bright Artemis","South Korea",,"Sinokor Merchant","Sinokor Merchant","01-Aug-1992","16-Oct-1991",,39124,,"12-Mar-2021",266307,56,20.96,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7L90MC Mk1 - 2-stroke 7-cyl. 900mm x2916mm bore/stroke 21,771mkW total at 73rpm",29600,,,,14.2,6,138384,"Ore Carrier",,20,324,,,,"South Korea","COSCO Shipyard Group"
11415543,9122590,"Berge Fuji",235093797,"Navix Astral","Isle of Man","Berge Bulk","Berge Bulk","Berge Bulk","01-Mar-1996",,"01-Jun-1991",,,,268025,56.6,20.48,,,,"IFO 380",80.7,"1 x Diesel - MAN B. & W. 6S80MC Mk4 - 2-stroke 6-cyl. 800mm x3056mm bore/stroke 21,846mkW total at 79rpm",29700,"Fitted",,"1 x Exhaust Scrubber - SOx - Yara Marine Tech Open - 2020 installation year",15.4,6,,"Ore Carrier","West Coast Africa (26.8 %)",21,323.99,,,,"Bermuda","Hitachi Zosen Ariake"
11336963,9000352,"Berge Manaslu",351953000,"Zheng Jie","Panama","Berge Bulk","Berge Bulk","Berge Bulk","01-Jan-1992","23-Apr-1991",,40157,455,"22-Mar-2019",263502,58,19.17,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S80MC Mk4 - 2-stroke 7-cyl. 800mm x3056mm bore/stroke 25,487mkW total at 79rpm",34650,,,,14,8,,"Ore Carrier",,26,338,,,,"Bermuda","Kawasaki HI Sakaide"
11342643,9003122,"HBIS Sunrise",352152000,"Orpheu Orchid","Panama",,"Sinokor Merchant","Sinokor Merchant","01-Sep-1992","27-Nov-1991",,38222,310,"17-Apr-2020",268132,60,19.25,,,,"VLS IFO",,"1 x Diesel - Mitsubishi 6UEC85LSII - 2-stroke 6-cyl. 850mm x3150mm bore/stroke 19,932mkW total at 76rpm",27100,,,,15,10,130821,"Ore Carrier",,21,315,,,,"South Korea","Unknown China"
11386047,9083964,"Berge Lhotse",341216000,"Oriental Beauty","St. Kitts & N.",,"Berge Bulk","Berge Bulk","01-Mar-1995","27-Sep-1994",,38220,420,"04-Dec-2020",275616,56.6,20.48,,,,"VLS IFO",87,"1 x Diesel - MAN B. & W. 6S80MC Mk4 - 2-stroke 6-cyl. 800mm x3056mm bore/stroke 21,846mkW total at 79rpm",29700,,,,14.9,6,158813,"Ore Carrier",,28,326.19,,,,"Bermuda","Unknown China"
11342519,9032642,"Atlantic Trader",441975000,"Hebei Success","South Korea","Sinokor Merchant","Sinokor Merchant","Sinokor Merchant","01-Mar-1993","10-Aug-1992",,36885,480,"26-Apr-2019",233592,58,18.89,,,,"VLS IFO",74.5,"1 x Diesel - Sulzer 7RTA84M - 2-stroke 7-cyl. 840mm x2900mm bore/stroke 20,094mkW total at 65rpm",27320,,,,15.15,10,122631,"Ore Carrier",,21,322,,,,"South Korea","COSCO Zhoushan"
11336255,9002673,"Atlantic Merchant",372075000,"General","Panama",,"Sinokor Merchant","Sinokor Merchant","01-Mar-1992","18-Jun-1991",,31087,405,"23-Aug-2019",238818,58,19.11,,,,"IFO 380",72,"1 x Diesel - MAN B. & W. 8S80MC-E - 2-stroke 8-cyl. 800mm x3200mm bore/stroke 20,079mkW total at 72rpm",27300,,,,14,5,150632,"Ore Carrier",,,324.02,,,,"South Korea","COSCO Dalian SY"
11317425,8812667,"Home",,"Zhongte","St. Kitts & N.",,"Machtrans","Machtrans","01-Nov-1989","08-Mar-1989",,36322,,"05-Jul-2019",246732,57.03,20.48,,,,"IFO 380",67.7,"1 x Diesel - Sulzer 8RTA84M - 2-stroke 8-cyl. 840mm x2900mm bore/stroke 18,152mkW total at 56rpm",24680,,,,15.5,10,,"Ore Carrier",,,321.3,,,,"India","Unknown China"
12774759,9237230,"XH Voyager",636021349,"NSS Dynamic","Liberia","Zhejiang Xiehai Shpg","Zhejiang Xiehai Shpg","Zhejiang Xiehai Shpg","01-Jul-2002","01-Aug-2001","26-Nov-1999",,,,233584,55,18.12,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S80MC6.1 - 2-stroke 6-cyl. 800mm x3056mm bore/stroke 21,840mkW total at 79rpm",29694,,,,15.1,10,157390,"Ore Carrier","East Asia (35.2 %)",22,316.94,,,,"China P.R.","Imabari SB Saijo"
14952139,9270567,"Cape Toucan",636019389,"Pacific Glory","Liberia",,"Zodiac Maritime","Zodiac Maritime","01-Jun-2004","06-Sep-2003","06-Jul-2001",29777,,,233694,55,18.1,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 6S80MC-C6.1 - 2-stroke 6-cyl. 800mm x3200mm bore/stroke 23,280mkW total at 76rpm",31630,"Fitted",,"1 x Exhaust Scrubber - SOx - 2019 installation year, 1 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-3000 at 3000cu.m/hr - 2024 installation year",15.4,10,157390,"Ore Carrier","South East Asia (29.2 %)",21,316.9,16.3,15.4,,"United Kingdom","Imabari SB Saijo"
12772047,8802923,"Ore Vitoria",636014403,"Rhine Ore","Liberia",,"Vale","Vale","01-Aug-1989","13-Jan-1989",,26273,440,"06-Jul-2018",233016,54.06,18.32,,,,"IFO 180",58.4,"1 x Diesel - Sulzer 6RTA84M - 2-stroke 6-cyl. 840mm x2400mm bore/stroke 14,489mkW total at 56rpm",19700,,,,14,4,143059,"Ore Carrier",,23,315,,,,"Brazil","NKK (Tsu)"
16042029,9362970,"Baosteel Education",432981000,,"Japan",,"Mitsui OSK Lines","Mitsui OSK Lines","01-Mar-2009","24-Dec-2004","01-Jan-2005",,,,228527,54,18.1,,,,"IFO 380",,"1 x Diesel - Mitsubishi 6UEC85LSII - 2-stroke 6-cyl. 850mm x3150mm bore/stroke 22,432mkW total at 76rpm",30499,"Fitted",,"1 x Exhaust Scrubber - SOx - 2019 installation year",15.1,9,146938,"Ore Carrier","East Asia (43.3 %)",20,319.58,,,,"Japan","Namura Shipbuilding"
16042032,9374143,"Spring Sweetbrier",354484000,,"Panama",,"Shunzan Kaiun","Shunzan Kaiun","01-Jul-2009","24-Dec-2004","01-Jan-2005",,,,228531,54,18.1,,,,"IFO 380",,"1 x Diesel - Mitsubishi 6UEC85LSII - 2-stroke 6-cyl. 850mm x3150mm bore/stroke 22,432mkW total at 76rpm",30499,"Fitted",,"1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop - 2019 installation year",15.1,9,146938,"Ore Carrier","East Asia (45.8 %)",20,319.58,,,,"Japan","Namura Shipbuilding"
15835455,9335862,"Chiyotamou",370021000,,"Panama","Mitsui OSK Lines","Doun Kisen","Doun Kisen","01-Jun-2008","24-Dec-2004","07-Sep-2004",,,,228627,54,18.1,,,,"IFO 380",,"1 x Diesel - Mitsubishi 6UEC85LSII - 2-stroke 6-cyl. 850mm x3150mm bore/stroke 22,432mkW total at 76rpm",30499,"Fitted",,"1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop - 2019 installation year, 1 x BWTS - Ballast Water Treatment System - Sunrui BC-2500 at 2500cu.m/hr - 2021 installation year",15.1,9,146938,"Ore Carrier","East Asia (37.9 %)",20,319.58,,,,"Japan","Namura Shipbuilding"
15731593,9335850,"Owari Maru",431264000,,"Japan","Nippon Yusen Kaisha","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Nov-2007","30-Jun-2004","01-Mar-2004",,,,229013,54,18.12,,,,"VLS IFO",,"1 x Diesel - Mitsubishi 6UEC85LSII - 2-stroke 6-cyl. 850mm x3150mm bore/stroke 22,432mkW total at 76rpm",30499,,,"2 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-3500 at 3500cu.m/hr - 2023 installation year",15,9,146958,"Ore Carrier","East Asia (42.5 %)",21,319.58,,,,"Japan","Namura Shipbuilding"
15280091,9279393,"Winning Excellence",563114700,"Vathy","Singapore","Winning Intl","Winning Intl","Winning Intl","01-May-2004","26-Aug-2003","20-Jun-2002",,,,229186,54,18.1,,,,"VLS IFO",,"1 x Diesel - Mitsubishi 6UEC85LSII - 2-stroke 6-cyl. 850mm x3150mm bore/stroke 22,432mkW total at 76rpm",30499,,,,15.1,9,146938,"Ore Carrier","West Coast Africa (34.8 %)",21,319.5,,,,"China P.R.","Namura Shipbuilding"
16042045,9362994,"Bao An",370832000,,"Panama","BaoWu Steel Group","Toyo Sangyo","Seno Kisen","01-Oct-2008","24-Nov-2004","01-Jan-2005",,,,229117,54,18.1,,,,"IFO 380",,"1 x Diesel - Mitsubishi 6UEC85LSII - 2-stroke 6-cyl. 850mm x3150mm bore/stroke 22,432mkW total at 76rpm",30499,"Fitted",,"2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr - 2021 installation year, 1 x Exhaust Scrubber - SOx - 2021 installation year",15.1,9,146938,"Ore Carrier","East Asia (46.6 %)",20,319.58,,,,"Japan","Namura Shipbuilding"
15731469,9335848,"Berge Caubvick",636020520,"Gaia Celeris","Liberia","Berge Bulk","Berge Bulk","Berge Bulk","01-Mar-2006","28-Jun-2004","01-Mar-2004",,,,229045,54,18.1,,,,"VLS IFO",,"1 x Diesel - Mitsubishi 6UEC85LSII - 2-stroke 6-cyl. 850mm x3150mm bore/stroke 22,422mkW total at 76rpm",30485,,,,15.1,9,146938,"Ore Carrier","East Asia (27.9 %)",20,319.58,,,,"Bermuda","Namura Shipbuilding"
15772075,9324136,"Cape Apollo",210005000,"NSS Honesty","Cyprus","Cape Shipping","Cape Shipping","Cape Shipping","01-Apr-2007","21-Dec-2004","01-Apr-2004",28445,,,229548,52,18.1,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S80MC6.1 - 2-stroke 6-cyl. 800mm x3056mm bore/stroke 21,840mkW total at 79rpm",29694,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 2500cu.m/hr - 2022 installation year",13.4,9,145792,"Ore Carrier","East Coast Africa (26.5 %)",22,327,,,,"Greece","Mitsui SB (Chiba)"
12643967,9181625,"Confidence I",352493000,"NSS Confidence","Panama",,"NS United KK","NS United KK","01-Apr-1999","19-Jun-1998","24-Apr-1997",40000,,"31-Dec-2018",229545,52,18.13,,,,"IFO 380",78,"1 x Diesel - MAN B. & W. 6S80MC Mk5 - 2-stroke 6-cyl. 800mm x3056mm bore/stroke 21,846mkW total at 79rpm",29700,,,,15.1,9,145792,"Ore Carrier",,,327,,,,"Japan","Mitsui SB (Chiba)"
12562541,9112090,"Berge Enterprise",235089334,"SG Enterprise","Isle of Man",,"Berge Bulk","Berge Bulk","01-Mar-1997","08-Oct-1996","07-Apr-1995",25285,396,"07-Feb-2020",211485,50,18.3,,46.5,"$m","IFO 380",66,"1 x Diesel - MAN B. & W. 7S70MC6 - 2-stroke 7-cyl. 700mm x2674mm bore/stroke 17,609mkW total at 91rpm",23941,,,,14.25,9,228201,"Bulk Carrier",,21,312,,,,"Bermuda","Daewoo (DSME)"
12538241,9115690,"Guofeng First",566986000,"Kildare","Singapore",,"Zodiac Maritime","Zodiac Maritime","01-Sep-1996",,"12-Aug-1994",25450,465,"12-Mar-2018",211320,50.08,18.3,,42,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 7S70MC6 - 2-stroke 7-cyl. 700mm x2674mm bore/stroke 19,667mkW total at 91rpm",26740,,,,14.5,9,228316,"Bulk Carrier",,26,312,15,14,,"United Kingdom","Daewoo (DSME)"
15772817,9324461,"Yasa Dream",538003320,,"Marshall Is.","Yasa Shipping","Yasa Shipping","Yasa Shipping","01-Oct-2008","09-Jun-2006","17-Jun-2004",,,,207805,50,18.23,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 18,660mkW total at 91rpm",25353,,,,14.7,9,218790,"Bulk Carrier","South East Asia (28.8 %)",19,299.7,13.5,13.5,,"Turkey","Universal SB (Tsu)"
15698995,9337145,"Wen Chang Star",370844000,"Shin-Ei","Panama","Wen Chang Star","Wen Chang Star","Wen Chang Star","01-Jun-2008","29-Mar-2006","05-Mar-2004",,,,207933,50,18.23,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC6.1 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,370mkW total at 81rpm",22257,,,"3 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-900 - Electro-Cleen™ at 900cu.m/hr - 2022 installation year",14.7,9,218790,"Bulk Carrier","West Coast Africa (30.6 %)",20,299.7,,,,"Singapore","Universal SB (Tsu)"
15743141,9337169,"Sikamia",248804000,"Shin-Rei","Malta","Minerva Marine","Minerva Marine","Minerva Marine","01-Aug-2008","29-Mar-2006","01-Apr-2003",,,,207923,50,18.23,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 6S70MC6.1 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,370mkW total at 81rpm",22257,"Fitted",,"1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2018 installation year, 1 x BWTS - Ballast Water Treatment System - Ecochlor ET-5600-6.0 at 5600cu.m/hr - 2019 installation year",14.7,9,218790,"Bulk Carrier","East Asia (27.1 %)",21,299.7,,,,"Greece","Universal SB (Tsu)"
15890717,9336969,"Bao Guo",370293000,,"Panama","Nippon Yusen Kaisha","Toyo Sangyo","Seno Kisen","01-Nov-2007","22-Mar-2006","01-Sep-2004",,,,208014,50,18.23,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC6.1 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,370mkW total at 81rpm",22257,,,,14.7,9,218790,"Bulk Carrier","East Asia (49.7 %)",21,299.7,,,,"Japan","Universal SB (Tsu)"
15835297,9336995,"SG Capital",563911000,,"Singapore",,"Sandigan Ship","Sandigan Ship Mgmt","01-Dec-2008","05-Apr-2006","07-Sep-2004",,,,207912,50,18.23,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC6.1 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,370mkW total at 81rpm",22257,,,"2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr - 2021 installation year",14.7,9,218790,"Bulk Carrier","East Asia (49.2 %)",20,299.7,,,,"Singapore","Universal SB (Tsu)"
16057881,9398125,"Ocean Creation",431461000,,"Japan",,"Mizuho Sangyo","Mizuho Sangyo","01-Apr-2009","17-Apr-2006","01-Jan-2006",,,,207935,50,18.23,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC6.1 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,370mkW total at 81rpm",22257,,,,14.7,9,218790,"Bulk Carrier","East Asia (46.7 %)",20,299.7,,,,"Japan","Universal SB (Tsu)"
16057894,9398137,"Onozuru Maru",354043000,,"Panama","Nippon Yusen Kaisha","Toyo Sangyo","Seno Kisen","01-Jul-2009","19-Apr-2006","01-Jan-2006",,,,207973,50,18.23,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC6.2 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,370mkW total at 81rpm",22257,,,"2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr - 2021 installation year",14.7,9,218790,"Bulk Carrier","East Asia (51.7 %)",20,299.7,,,,"Japan","Universal SB (Tsu)"
16057902,9398149,"Shin Koryu",356849000,,"Panama",,"Biko Kisen","Biko Kisen","01-Oct-2009","21-Apr-2006","01-Jan-2006",,,,207991,50,18.23,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC6.2 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,370mkW total at 81rpm",22257,,,"1 x BWTS - Ballast Water Treatment System - 2019 installation year",14.7,9,218790,"Bulk Carrier","South East Asia (34.4 %)",20,299.7,,,,"Japan","Universal SB (Tsu)"
16114656,9398101,"Hyundai Pioneer",311019600,,"Bahamas","HMM","HMM","HMM","01-Jun-2009","22-May-2006","01-Apr-2007",,,,207955,50,18.23,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC6.2 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,370mkW total at 81rpm",22257,,,"3 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-1000 - Electro-Cleen™ at 1000cu.m/hr - 2022 installation year",14,9,218790,"Bulk Carrier","East Asia (42.1 %)",20,299.7,,,,"South Korea","Universal SB (Tsu)"
16032075,9375965,"K. Aster",351592000,,"Panama",,"Korea Line","SM Group","01-Apr-2009","18-May-2006","01-Nov-2005",,,,207942,50,18.23,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC6.1 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,370mkW total at 81rpm",22257,,,,14.7,9,218790,"Bulk Carrier","East Asia (36.9 %)",20,299.7,,,,"South Korea","Universal SB (Tsu)"
16050358,9325300,"Baogang Glory",370853000,,"Panama","K-Line","Doun Kisen","Doun Kisen","01-Nov-2008","31-Mar-2006","01-Jan-2005",,,,207826,50,18.23,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC6.1 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,370mkW total at 81rpm",22257,,,,14.7,9,218790,"Bulk Carrier","East Asia (47.7 %)",20,299.7,,,,"Japan","Universal SB (Tsu)"
15671035,9312303,"London Spirit",309616000,,"Bahamas","Samos Steamship","Samos Steamship","Samos Steamship","01-Dec-2007","17-Apr-2006","22-Jan-2004",,,,207960,50,18.23,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC6.1 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 14,120mkW total at 77rpm",19198,,,,14.7,9,218790,"Bulk Carrier","East Coast Africa (27.2 %)",19,299.7,,,,"Greece","Universal SB (Tsu)"
15329859,9281906,"Cape Acacia",601919900,,"South Africa",,"Fairmont Shpg. H.K.","Magsaysay Maritime","01-Jul-2005","04-Dec-2004","17-Oct-2002",,,,206237,50,18.10,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 16,650mkW total at 82rpm",22637,"Fitted",,"1 x Exhaust Scrubber - SOx - 2020 installation year",14.5,9,219806,"Bulk Carrier","South East Asia (30.4 %)",21,299.94,,,,"Philippines","Imabari SB Saijo"
15329983,9281918,"Cape Maple",371351000,,"Panama","K-Line","Kumiai Senpaku","Kumiai Senpaku","01-Aug-2005","22-Dec-2004","17-Oct-2002",,,,206204,50,18.10,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 16,650mkW total at 82rpm",25330,,,"6 x BWTS - Ballast Water Treatment System - TechCross ECS-1000 - Electro-Cleen™ at 1000cu.m/hr - 2020 installation year",14.5,9,219806,"Bulk Carrier","South East Asia (29.2 %)",20,299.94,,,,"Japan","Imabari SB Saijo"
16030563,9374038,"Cape Alliance",372526000,,"Panama","K-Line","K-Line","K-Line","01-Feb-2007","09-Oct-2004","01-Jan-2005",,,,206190,50,18.10,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 18,660mkW total at 91rpm",25353,,,"2 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-3000 at 3000cu.m/hr - 2022 installation year",14.5,9,219806,"Bulk Carrier","East Asia (39.5 %)",21,299.94,,,,"Japan","Imabari SB Saijo"
16050961,9406506,"Spring Brave",353003000,,"Panama",,"Shunzan Kaiun","Shunzan Kaiun","01-Dec-2007","14-Oct-2004","01-Jan-2004",,,,206306,50,18.10,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 18,630mkW total at 91rpm",25330,,,,14.5,9,220022,"Bulk Carrier","East Asia (34.6 %)",20,299.94,,,,"Japan","Imabari SB Saijo"
16080663,9439034,"HL Imabari",370876000,"Hanjin Imabari","Panama",,"Shoei Kisen Kaisha","Imabari Shipbuilding","01-Oct-2008","17-Dec-2004","01-Jan-2006",,,,206312,50,18.1,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 18,630mkW total at 91rpm",25330,,,"2 x BWTS - Ballast Water Treatment System (Pending) - JFE Engineering BallastAce® 2500x1-L at 2500cu.m/hr - 2023 installation year",14.5,9,220022,"Bulk Carrier","East Asia (37.5 %)",20,299.94,,,,"Japan","Imabari SB Saijo"
16080676,9439046,"Benitamou",354881000,,"Panama",,"Doun Kisen","Doun Kisen","01-May-2008","20-Dec-2004","01-Jan-2006",,,,206291,50,18.10,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 18,660mkW total at 91rpm",25353,,,"1 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-3000 at 3000cu.m/hr - 2022 installation year",14.5,9,220022,"Bulk Carrier","Mediterranean / Black Sea (33.0 %)",20,299.94,,,,"Japan","Imabari SB Saijo"
15835163,9374026,"Xin Rui Ocean",372276000,"Azul Victoria","Panama",,"Unknown","Unknown","01-Dec-2006","09-Oct-2004","07-Sep-2004",,,,206291,50,18.10,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 18,660mkW total at 91rpm",25353,,,"1 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-3000 at 3000cu.m/hr - 2022 installation year",14.5,9,220022,"Bulk Carrier","East Asia (31.5 %)",23,299.94,,,,"Unknown","Imabari SB Saijo"
16013979,9355147,"Seacon Africa",355765000,"Kachidoki","Panama","Seacon Ships","Seacon Ships","Seacon Ships","01-Aug-2006","28-Sep-2004","06-May-2005",,,,206291,50,18.10,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 18,660mkW total at 91rpm",25353,,,"1 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr - 2021 installation year",14.5,9,220022,"Bulk Carrier","East Asia (49.3 %)",20,299.94,,,,"China P.R.","Imabari SB Saijo"
16013982,9355159,"SAMC Transporter",353073000,"Sen-Oku","Panama","Shandong Shipping","Shandong Shipping","Shandong Marine","01-Aug-2006","09-Oct-2004","06-May-2005",,,,206306,50,18.10,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 18,660mkW total at 91rpm",25353,,,"1 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr - 2021 installation year",14.5,9,220022,"Bulk Carrier","East Asia (25.9 %)",20,299.94,,,,"China P.R.","Imabari SB Saijo"
16076361,9448011,"Berge Lyngor",372960000,,"Panama","Berge Bulk","Shoei Kisen Kaisha","Imabari Shipbuilding","01-Dec-2009","20-Dec-2004","01-Apr-2006",,,,206312,50,18.1,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 18,630mkW total at 91rpm",25330,"Fitted",,"1 x Exhaust Scrubber - SOx - Yara Marine Tech Open - 2020 installation year, 2 x BWTS - Ballast Water Treatment System - JFE Engineering BallastAce® 2500x1-L at 2500cu.m/hr - 2020 installation year",14.5,9,220021,"Bulk Carrier","South East Asia (34.4 %)",20,299.94,,,,"Japan","Imabari SB Saijo"
15835039,9346380,"Cape Merlin",636017310,"Berge Bonde","Liberia",,"Shoei Kisen Kaisha","Imabari Shipbuilding","01-Nov-2005","14-Oct-2004","07-Sep-2004",,,,206312,50,18.10,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 18,660mkW total at 91rpm",25353,,,"1 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-3000 at 3000cu.m/hr - 2022 installation year",14.5,9,220022,"Bulk Carrier","East Asia (35.0 %)",20,299.94,,,,"Japan","Imabari SB Saijo"
