"Listing"

"WFR Listing"
"Created 09 March 2022 19:04"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months, %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Status"
16358131,9868314,"HMM Le Havre",352260000,,"Panama","HMM","HMM","HMM","01-Aug-2020","09-Mar-2020","28-Sep-2018",,,,232606,61,16.52,,155.4,"$m","IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 11G95ME-C10.5 - 2-stroke 11-cyl. 950mm x3460mm bore/stroke 60,380mkW total at 77.50rpm",82094,"Fitted","Eco – Electronic Engine Modern","1 x HVEC -High Voltage External Connection, 1 x BWTS - Ballast Water Treatment System - PANASIA Glo-En™ P1200 at 1200cu.m/hr, 2 x Exhaust Scrubber - SOx - Valmet Hybrid",16.52,,,"Fully Cellular Container","United Kingdom/Continent (28.3 %)",,399.9,,,"LNG Ready","South Korea","In Service"
16321319,9786827,"Ever Gifted",563068900,,"Singapore","Evergreen Marine","Mitsui Warehouse Co","Mitsui Warehouse Co","01-Dec-2018","21-Dec-2015","01-Jul-2015",,,,198886,58.5,16.02,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 11G95ME-C9.5 - 2-stroke 11-cyl. 950mm x3460mm bore/stroke 59,300mkW total at 79rpm",80625,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Mitsubishi - 2019 installation year, 1 x BWTS - Ballast Water Treatment System",21,,,"Fully Cellular Container","East Asia (27.6 %)",,399.8,,,,"Japan","In Service"
16304725,9776418,"CMA CGM Antoine de Saint Exupery",229270000,,"Malta","CMA CGM","CMA CGM","CMA CGM","01-Jan-2018","05-Jan-2017","02-Apr-2015",,,,202684,59,16,,,,"IFO 380",,"1 x Diesel - WinGD 11X92 - 2-stroke 11-cyl. 920mm x3468mm bore/stroke 70,950mkW total at 80rpm",96464,"Fitted","Eco – Electronic Engine Modern","2 x Exhaust Scrubber - SOx - Yara Marine Tech Hybrid - 2019 installation year, 1 x BWTS - Ballast Water Treatment System - Bio-UV BIO-Sea® at 2100cu.m/hr",,10,,"Fully Cellular Container","United Kingdom/Continent (29.8 %)",,400,,,,"France","In Service"
16304738,9776420,"CMA CGM Jean Mermoz",248758000,,"Malta","CMA CGM","CMA CGM","CMA CGM","01-May-2018","23-Dec-2015","02-Apr-2015",,,,202684,59,16,,,,"IFO 380",,"1 x Diesel - WinGD 11X92 - 2-stroke 11-cyl. 920mm x3468mm bore/stroke 67,430mkW total at 80rpm",91617,"Fitted","Eco – Electronic Engine Modern","2 x Exhaust Scrubber - SOx - Yara Marine Tech Hybrid - 2019 installation year, 1 x BWTS - Ballast Water Treatment System - Bio-UV BIO-Sea® at 2100cu.m/hr",,10,,"Fully Cellular Container","United Kingdom/Continent (28.8 %)",,400,,,,"France","In Service"
16304741,9776432,"CMA CGM Louis Bleriot",248794000,,"Malta","CMA CGM","CMA CGM","CMA CGM","01-Oct-2018","23-Dec-2015","02-Apr-2015",,,,198580,59,16,,,,"IFO 380",,"1 x Diesel - WinGD 11X92 - 2-stroke 11-cyl. 920mm x3468mm bore/stroke 67,430mkW total at 80rpm",91617,"Fitted","Eco – Electronic Engine Modern","2 x Exhaust Scrubber - SOx - Yara Marine Tech Hybrid - 2019 installation year, 1 x BWTS - Ballast Water Treatment System - Bio-UV BIO-Sea® at 2100cu.m/hr",,10,,"Fully Cellular Container","United Kingdom/Continent (29.2 %)",,400,,,,"France","In Service"
16301061,9811012,"Ever Golden",354654000,,"Panama","Evergreen Marine","Shoei Kisen Kaisha","Imabari Shipbuilding","01-Mar-2018","25-Dec-2015","28-Jan-2015",,,,199692,58.8,16,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 11G95ME-C9.5 - 2-stroke 11-cyl. 950mm x3460mm bore/stroke 59,300mkW total at 79rpm",80625,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Mitsubishi - 2020 installation year, 1 x BWTS - Ballast Water Treatment System",21,,,"Fully Cellular Container","United Kingdom/Continent (25.9 %)",,399.99,,,,"Japan","In Service"
16301074,9832717,"Ever Govern",356582000,,"Panama","Evergreen Marine","Shoei Kisen Kaisha","Imabari Shipbuilding","01-Jul-2019","25-Dec-2015","28-Jan-2015",,,,198937,59,16," 1 x Crane, Monorail Side Mounted - OPCO SWL 13 tons, 2 x Crane, Provision - Nantong Sekigahara SWL 4 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 11G95ME-C9.5 - 2-stroke 11-cyl. 950mm x3460mm bore/stroke 59,250mkW total at 79rpm",80556,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 1 x BWTS - Ballast Water Treatment System",21,,,"Fully Cellular Container","United Kingdom/Continent (28.0 %)",,399.99,,,,"Japan","In Service"
16301087,9810991,"Ever Goods",371308000,,"Panama","Evergreen Marine","Shoei Kisen Kaisha","Imabari Shipbuilding","01-Jun-2018","25-Dec-2015","28-Jan-2015",,,,199692,59,16," 1 x Crane, Monorail Side Mounted - OPCO SWL 13 tons, 2 x Crane, Provision - Nantong Sekigahara SWL 4 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 11G95ME-C9.5 - 2-stroke 11-cyl. 950mm x3460mm bore/stroke 59,250mkW total at 79rpm",80556,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Mitsubishi - 2020 installation year, 1 x BWTS - Ballast Water Treatment System",21,,,"Fully Cellular Container","United Kingdom/Continent (29.3 %)",,399.99,,,,"Japan","In Service"
16301090,9832729,"Ever Greet",371829000,,"Panama","Evergreen Marine","Shoei Kisen Kaisha","Imabari Shipbuilding","01-Oct-2019","25-Dec-2015","28-Jan-2015",,,,198937,59,16," 1 x Crane, Monorail Side Mounted - OPCO SWL 13 tons, 2 x Crane, Provision - Nantong Sekigahara SWL 4 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 11G95ME-C9.5 - 2-stroke 11-cyl. 950mm x3460mm bore/stroke 59,250mkW total at 79rpm",80556,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 1 x BWTS - Ballast Water Treatment System",21,,,"Fully Cellular Container","United Kingdom/Continent (27.6 %)",,399.99,,,,"Japan","In Service"
16301108,9811000,"Ever Given",353136000,,"Panama","Evergreen Marine","Shoei Kisen Kaisha","Imabari Shipbuilding","01-Sep-2018","25-Dec-2015","28-Jan-2015",,,,199489,59,16," 1 x Crane, Monorail Side Mounted - OPCO SWL 13 tons, 2 x Crane, Provision - Nantong Sekigahara SWL 4 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 11G95ME-C9.5 - 2-stroke 11-cyl. 950mm x3460mm bore/stroke 59,250mkW total at 79rpm",80556,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Mitsubishi - 2020 installation year, 1 x BWTS - Ballast Water Treatment System",21,,,"Fully Cellular Container","Middle East (35.7 %)",,399.99,,,,"Japan","In Service"
16301124,9820855,"Ever Grade",357463000,,"Panama","Evergreen Marine","Shoei Kisen Kaisha","Imabari Shipbuilding","01-Jan-2019","25-Dec-2015","28-Jan-2015",,,,199489,59,16," 1 x Crane, Monorail Side Mounted - OPCO SWL 13 tons, 2 x Crane, Provision - Nantong Sekigahara SWL 4 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 11G95ME-C9.5 - 2-stroke 11-cyl. 950mm x3460mm bore/stroke 59,250mkW total at 79rpm",80556,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Mitsubishi - 2020 installation year, 1 x BWTS - Ballast Water Treatment System",21,,,"Fully Cellular Container","United Kingdom/Continent (27.9 %)",,399.99,,,,"Japan","In Service"
16321285,9786815,"Ever Genius",370121000,,"Panama","Evergreen Marine","Shoei Kisen Kaisha","Imabari Shipbuilding","01-Aug-2018","21-Dec-2015","01-Jul-2015",,,,199692,58.8,16,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 11G95ME-C9.5 - 2-stroke 11-cyl. 950mm x3460mm bore/stroke 59,300mkW total at 79rpm",80625,"Fitted","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System, 1 x Exhaust Scrubber - SOx - Mitsubishi - 2020 installation year",21,,,"Fully Cellular Container","United Kingdom/Continent (27.5 %)",,399.99,,,,"Japan","In Service"
16353015,9820922,"Ever Gentle",636019174,,"Liberia","Evergreen Marine","Shoei Kisen Kaisha","Imabari Shipbuilding","01-Mar-2019","25-Dec-2015","01-Oct-2015",,,,199489,59,16,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 11G95ME-C9.5 - 2-stroke 11-cyl. 950mm x3460mm bore/stroke 59,300mkW total at 79rpm",80624,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Mitsubishi - 2020 installation year, BWTS - Ballast Water Treatment System",,,,"Fully Cellular Container","United Kingdom/Continent (30.1 %)",,399.99,,,,"Japan","In Service"
16321298,9786839,"Ever Glory",636019234,,"Liberia","Evergreen Marine","Kyosei Kisen KK","Kyosei Kisen KK","01-May-2019","21-Dec-2015","01-Jul-2015",,,,199692,58.8,16,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 11G95ME-C9.5 - 2-stroke 11-cyl. 950mm x3460mm bore/stroke 59,300mkW total at 79rpm",80625,"Fitted","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System, 1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx",21,,,"Fully Cellular Container","United Kingdom/Continent (29.4 %)",,399.99,,,,"Japan","In Service"
16321306,9786841,"Ever Globe",354977000,,"Panama","Evergreen Marine","Kyosei Kisen KK","Kyosei Kisen KK","01-Sep-2019","21-Dec-2015","01-Jul-2015",,,,199692,58.8,16,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 11G95ME-C9.5 - 2-stroke 11-cyl. 950mm x3460mm bore/stroke 59,300mkW total at 79rpm",80625,"Fitted","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System, 2 x Exhaust Scrubber - SOx - Alfa Laval PureSOx",21,,,"Fully Cellular Container","United Kingdom/Continent (27.6 %)",,399.99,,,,"Japan","In Service"
16316494,9795610,"COSCO Shipping Universe",477157400,,"Hong Kong","COSCO Shipping Lines","COSCO Shipping Lines","China COSCO Shipping","01-Jun-2018","18-Dec-2015","02-Nov-2015",,,,198485,58.6,16,,140.32,"$m","VLS IFO",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 12S90ME-C10.5 - 2-stroke 12-cyl. 900mm x3260mm bore/stroke 57,900mkW total at 80rpm",78722,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - COSCO (Weihai) BOS-1600 at 1600cu.m/hr",22,,,"Fully Cellular Container","East Asia (26.3 %)",,399.9,,,"LNG Ready","China P.R.","In Service"
16316502,9795622,"COSCO Shipping Nebula",477194400,,"Hong Kong","COSCO Shipping Lines","COSCO Shipping Lines","China COSCO Shipping","01-Oct-2018","18-Dec-2015","02-Nov-2015",,,,198485,58.6,16," 2 x Crane, Engine Room SWL 12.50 tons, 1 x Crane, Provision SWL 12.50 tons, 2 x Crane, Provision SWL 5 tons",140.32,"$m","VLS IFO",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 12S90ME-C10.5 - 2-stroke 12-cyl. 900mm x3260mm bore/stroke 57,900mkW total at 80rpm",78722,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - COSCO (Weihai) BOS-1600 at 1600cu.m/hr",22,,,"Fully Cellular Container","United Kingdom/Continent (28.9 %)",,399.9,,,"LNG Ready","China P.R.","In Service"
16316515,9795634,"COSCO Shipping Galaxy",477269300,,"Hong Kong","COSCO Shipping Lines","COSCO Shipping Lines","China COSCO Shipping","01-Apr-2019","18-Dec-2015","02-Nov-2015",,,,198070,58.6,16,,140.32,"$m","VLS IFO",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 12S90ME-C10.5 - 2-stroke 12-cyl. 900mm x3260mm bore/stroke 57,900mkW total at 80rpm",78722,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - COSCO (Weihai) BOS-1600 at 1600cu.m/hr",22,,,"Fully Cellular Container","East Asia (24.2 %)",,399.9,,,"LNG Ready","China P.R.","In Service"
16316528,9795646,"COSCO Shipping Solar",477302900,,"Hong Kong","COSCO Shipping Lines","COSCO Shipping Lines","China COSCO Shipping","01-Apr-2019","18-Dec-2015","02-Nov-2015",,,,197820,58.6,16,,140.32,"$m","VLS IFO",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 12S90ME-C10.5 - 2-stroke 12-cyl. 900mm x3260mm bore/stroke 57,900mkW total at 80rpm",78722,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - COSCO (Weihai) BOS-1600 at 1600cu.m/hr",22,,,"Fully Cellular Container","East Asia (25.5 %)",,399.9,,,"LNG Ready","China P.R.","In Service"
16316531,9795658,"COSCO Shipping Star",477318200,,"Hong Kong","COSCO Shipping Lines","COSCO Shipping Lines","China COSCO Shipping","01-Jun-2019","18-Dec-2015","02-Nov-2015",,,,197976,58.6,16,,140.32,"$m","VLS IFO",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 12S90ME-C10.5 - 2-stroke 12-cyl. 900mm x3260mm bore/stroke 57,900mkW total at 80rpm",78722,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - COSCO (Weihai) BOS-1600 at 1600cu.m/hr",22,,,"Fully Cellular Container","United Kingdom/Continent (25.3 %)",,399.9,,,"LNG Ready","China P.R.","In Service"
16316544,9795660,"COSCO Shipping Planet",477345900,,"Hong Kong","COSCO Shipping Lines","COSCO Shipping Lines","China COSCO Shipping","01-Sep-2019","18-Dec-2015","02-Nov-2015",,,,198195,58.6,16," 3 x Crane SWL 12.50 tons, 2 x Crane SWL 5 tons",140.32,"$m","VLS IFO",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 12S90ME-C10.5 - 2-stroke 12-cyl. 900mm x3260mm bore/stroke 57,900mkW total at 80rpm",78721,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - COSCO (Weihai) BOS-1600 at 1600cu.m/hr",22,,,"Fully Cellular Container","East Asia (37.5 %)",,399.9,,,"LNG Ready","China P.R.","In Service"
16305922,9778791,"Madrid Maersk",219836000,,"Danish Int'l","Maersk","Maersk","A.P. Moller","01-Apr-2017","20-Nov-2015","02-Jun-2015",,,,190326,58.6,16.5," 2 x Crane, Engine Room - OPCO (Port/Stbd.) SWL 10 tons, 1 x Crane, Monorail Side Mounted - OPCO SWL 10 tons, 1 x Crane, Provision - OPCO (Stbd.) SWL 5 tons, 1 x Crane, Provision - OPCO (Port) SWL 2 tons",163.63,"$m","IFO 380",,"2 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 62,000mkW total at 70.50rpm, 1 x  Steam Turbine Gen. Mitsubishi driving 1 x ac generator at 4,600ekW total",90440,"Fitted","Eco – Electronic Engine Modern","2 x Exhaust Scrubber - SOx - Valmet Open Loop - 2020 installation year",21.5,,,"Fully Cellular Container","East Asia (27.6 %)",,399,,,,"Denmark","Idle"
16305935,9778806,"Munich Maersk",219835000,,"Danish Int'l","Maersk","Maersk","A.P. Moller","01-Jun-2017","23-Nov-2015","02-Jun-2015",,,,190326,58.6,16.5," 2 x Crane, Engine Room - OPCO (Port/Stbd.) SWL 10 tons, 1 x Crane, Monorail Side Mounted - OPCO SWL 10 tons, 1 x Crane, Provision - OPCO (Stbd.) SWL 5 tons, 1 x Crane, Provision - OPCO (Port) SWL 2 tons",163.63,"$m","IFO 380",,"2 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 62,000mkW total at 70.50rpm, 1 x  Steam Turbine Gen. Mitsubishi driving 1 x ac generator at 4,600ekW total",90440,"Fitted","Eco – Electronic Engine Modern","2 x Exhaust Scrubber - SOx - Valmet Open Loop - 2020 installation year",,,,"Fully Cellular Container","East Asia (31.3 %)",,399,,,,"Denmark","In Service"
16305948,9778818,"Moscow Maersk",219864000,,"Danish Int'l","Maersk","Maersk","A.P. Moller","01-Jul-2017","24-Nov-2015","02-Jun-2015",,,,190326,58.6,16.5," 2 x Crane, Engine Room - OPCO (Port/Stbd.) SWL 10 tons, 1 x Crane, Monorail Side Mounted - OPCO SWL 10 tons, 1 x Crane, Provision - OPCO (Stbd.) SWL 5 tons, 1 x Crane, Provision - OPCO (Port) SWL 2 tons",163.63,"$m","IFO 380",,"2 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 62,000mkW total at 70.50rpm, 1 x  Steam Turbine Gen. Mitsubishi driving 1 x ac generator at 4,600ekW total",90440,"Fitted","Eco – Electronic Engine Modern","2 x Exhaust Scrubber - SOx - Valmet Open Loop - 2020 installation year",,,,"Fully Cellular Container","United Kingdom/Continent (27.0 %)",,399,,,,"Denmark","In Service"
16305951,9778820,"Milan Maersk",219861000,,"Danish Int'l","Maersk","Maersk","A.P. Moller","01-Sep-2017","25-Nov-2015","02-Jun-2015",,,,190326,58.6,16.5," 2 x Crane, Engine Room - OPCO (Port/Stbd.) SWL 10 tons, 1 x Crane, Monorail Side Mounted - OPCO SWL 10 tons, 1 x Crane, Provision - OPCO (Stbd.) SWL 5 tons, 1 x Crane, Provision - OPCO (Port) SWL 2 tons",163.63,"$m","IFO 380",,"2 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 62,000mkW total at 70.50rpm, 1 x  Steam Turbine Gen. Mitsubishi driving 1 x ac generator at 4,600ekW total",90440,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Valmet Open Loop - 2020 installation year",,,,"Fully Cellular Container","East Asia (26.7 %)",,399,,,,"Denmark","In Service"
16305964,9778832,"Monaco Maersk",219863000,,"Danish Int'l","Maersk","Maersk","A.P. Moller","01-Oct-2017","26-Nov-2015","02-Jun-2015",,,,190326,58.6,16.5," 2 x Crane, Engine Room - OPCO (Port/Stbd.) SWL 10 tons, 1 x Crane, Monorail Side Mounted - OPCO SWL 10 tons, 1 x Crane, Provision - OPCO (Stbd.) SWL 5 tons, 1 x Crane, Provision - OPCO (Port) SWL 2 tons",163.63,"$m","IFO 380",,"2 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 62,000mkW total at 70.50rpm, 1 x  Steam Turbine Gen. Mitsubishi driving 1 x ac generator at 4,600ekW total",90440,"Fitted","Eco – Electronic Engine Modern","2 x Exhaust Scrubber - SOx - Valmet Open Loop - 2021 installation year",,,,"Fully Cellular Container","United Kingdom/Continent (29.0 %)",,399,,,,"Denmark","In Service"
16305977,9778844,"Marseille Maersk",219854000,,"Danish Int'l","Maersk","Maersk","A.P. Moller","01-Jan-2018","27-Nov-2015","02-Jun-2015",,,,190326,58.6,16.5," 2 x Crane, Engine Room - OPCO (Port/Stbd.) SWL 10 tons, 1 x Crane, Monorail Side Mounted - OPCO SWL 10 tons, 1 x Crane, Provision - OPCO (Stbd.) SWL 5 tons, 1 x Crane, Provision - OPCO (Port) SWL 2 tons",163.63,"$m","IFO 380",,"2 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 62,000mkW total at 70.50rpm, 1 x  Steam Turbine Gen. Mitsubishi driving 1 x ac generator at 4,600ekW total",90440,"Fitted","Eco – Electronic Engine Modern","2 x Exhaust Scrubber - SOx - Valmet Open Loop - 2019 installation year",,,,"Fully Cellular Container","East Asia (31.9 %)",,399,,,,"Denmark","In Service"
16305980,9780445,"Manchester Maersk",219034000,,"Danish Int'l","Maersk","Maersk","A.P. Moller","01-Jan-2018","27-Nov-2015","02-Jun-2015",,,,190326,58.6,16.5," 2 x Crane, Engine Room - OPCO (Port/Stbd.) SWL 10 tons, 1 x Crane, Monorail Side Mounted - OPCO SWL 10 tons, 1 x Crane, Provision - OPCO (Stbd.) SWL 5 tons, 1 x Crane, Provision - OPCO (Port) SWL 2 tons",163.63,"$m","IFO 380",,"2 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 62,000mkW total at 70.50rpm, 1 x  Steam Turbine Gen. Mitsubishi driving 1 x ac generator at 4,600ekW total",90440,"Fitted","Eco – Electronic Engine Modern","2 x Exhaust Scrubber - SOx - Valmet Open Loop - 2020 installation year",,,,"Fully Cellular Container","United Kingdom/Continent (28.1 %)",,399,,,,"Denmark","In Service"
16305993,9780457,"Murcia Maersk",219036000,,"Danish Int'l","Maersk","Maersk","A.P. Moller","01-Feb-2018","27-Nov-2015","02-Jun-2015",,,,190326,58.6,16.5," 2 x Crane, Engine Room - OPCO (Port/Stbd.) SWL 10 tons, 1 x Crane, Monorail Side Mounted - OPCO SWL 10 tons, 1 x Crane, Provision - OPCO (Stbd.) SWL 5 tons, 1 x Crane, Provision - OPCO (Port) SWL 2 tons",163.63,"$m","IFO 380",,"2 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 62,000mkW total at 70.50rpm, 1 x  Steam Turbine Gen. Mitsubishi driving 1 x ac generator at 4,600ekW total",90440,"Fitted","Eco – Electronic Engine Modern","2 x Exhaust Scrubber - SOx - Valmet Open Loop - 2020 installation year",,,,"Fully Cellular Container","East Asia (27.5 %)",,399,,,,"Denmark","In Service"
16306008,9780469,"Manila Maersk",219038000,,"Danish Int'l","Maersk","Maersk","A.P. Moller","01-Mar-2018","01-Dec-2015","02-Jun-2015",,,,190326,58.6,16.5," 2 x Crane, Engine Room - OPCO (Port/Stbd.) SWL 10 tons, 1 x Crane, Monorail Side Mounted - OPCO SWL 10 tons, 1 x Crane, Provision - OPCO (Stbd.) SWL 5 tons, 1 x Crane, Provision - OPCO (Port) SWL 2 tons",163.63,"$m","IFO 380",,"2 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 62,000mkW total at 70.50rpm, 1 x  Steam Turbine Gen. Mitsubishi driving 1 x ac generator at 4,600ekW total",90440,"Fitted","Eco – Electronic Engine Modern","2 x Exhaust Scrubber - SOx - Valmet Open Loop - 2021 installation year",,,,"Fully Cellular Container","United Kingdom/Continent (27.4 %)",,399,,,,"Denmark","In Service"
16306011,9780471,"Mumbai Maersk",219039000,,"Danish Int'l","Maersk","Maersk","A.P. Moller","01-May-2018","02-Dec-2015","02-Jun-2015",,,,190326,58.6,16.5," 2 x Crane, Engine Room - OPCO (Port/Stbd.) SWL 10 tons, 1 x Crane, Monorail Side Mounted - OPCO SWL 10 tons, 1 x Crane, Provision - OPCO (Stbd.) SWL 5 tons, 1 x Crane, Provision - OPCO (Port) SWL 2 tons",163.63,"$m","IFO 380",,"2 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 62,000mkW total at 70.50rpm, 1 x  Steam Turbine Gen. Mitsubishi driving 1 x ac generator at 4,600ekW total",90440,"Fitted","Eco – Electronic Engine Modern","2 x Exhaust Scrubber - SOx - Valmet Open Loop - 2020 installation year",,,,"Fully Cellular Container","East Asia (29.6 %)",,399,,,,"Denmark","In Service"
16306024,9780483,"Maastricht Maersk",219045000,,"Danish Int'l","Maersk","Maersk","A.P. Moller","01-Jan-2019","03-Dec-2015","02-Jun-2015",,,,190326,58.6,16.5," 2 x Crane, Engine Room - OPCO (Port/Stbd.) SWL 10 tons, 1 x Crane, Monorail Side Mounted - OPCO SWL 10 tons, 1 x Crane, Provision - OPCO (Stbd.) SWL 5 tons, 1 x Crane, Provision - OPCO (Port) SWL 2 tons",163.63,"$m","IFO 380",,"2 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 62,000mkW total at 70.50rpm, 1 x  Steam Turbine Gen. Mitsubishi driving 1 x ac generator at 4,600ekW total",90440,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Valmet Open Loop - 2020 installation year",,,,"Fully Cellular Container","East Asia (31.1 %)",,399,,,,"Denmark","In Service"
