"Listing"

"WFR Listing"
"Created 15 February 2022 21:19"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Builder"
16121104,9493066,"HL Brazil",353825000,"Hanjin Brazil","Panama",,"H-Line Shipping","H-Line Shipping","01-May-2011","30-Nov-2010","30-Nov-2007",,,,299688,55,21.42,,,,"IFO 380",,"1 x Diesel - Wartsila 2-stroke 7RT-flex82T-A - 2-stroke 7-cyl. 820mm x3375mm bore/stroke 24,047mkW total at 80rpm",32696,"Fitted","Eco – Electronic Engine","8 x BWTS - Ballast Water Treatment System - TechCross ECS-1000 - Electro-Cleen™ at 1000cu.m/hr - 2019 installation year, 1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2019 installation year",15.3,7,168495,"Ore Carrier","East Asia (31.5 %)",18,339.95,,,,"South Korea","Hyundai HI (Ulsan)"
16054693,9375769,"Yu Zhong Hai",372794000,,"Panama","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Feb-2010","30-Jun-2006","11-May-2007",,,,297959,55,21.4,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S80MC-C7.2 - 2-stroke 6-cyl. 800mm x3200mm bore/stroke 20,280mkW total at 76rpm",27573,,,,14.5,6,184102,"Ore Carrier","East Coast South America (31.1 %)",29,327,,,,"China P.R.","Nantong COSCO KHI"
16054701,9375771,"Yu Hua Hai",371620000,,"Panama","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Apr-2010","30-Jun-2006","11-May-2007",,,,297846,55,21.4,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 6S80MC-C7.2 - 2-stroke 6-cyl. 800mm x3200mm bore/stroke 20,280mkW total at 76rpm",27573,"Fitted",,"1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2020 installation year",14.5,6,184102,"Ore Carrier","East Coast Africa (23.7 %)",28,327,,,,"China P.R.","Nantong COSCO KHI"
16144811,9602784,"Gemma",247302100,,"Italy","Ilva Servizi","Ilva Servizi","ILVA Group","01-Feb-2012","25-Jul-2011","07-Jul-2008",,,,313049,57,22.1,,128,"$m","VLS IFO",,"1 x Diesel - Wartsila 2-stroke 6RTA84T-D - 2-stroke 6-cyl. 840mm x3150mm bore/stroke 25,200mkW total at 76rpm",34262,,,"2 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-3500 at 3500cu.m/hr - 2022 installation year",15,5,182797,"Ore Carrier","Mediterranean / Black Sea (76.6 %)",20,330,,,,"Italy","Dalian Shipbuilding"
16115682,9493121,"CSB Prosperity",477196300,,"Hong Kong","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Feb-2012","01-Nov-2010","25-Oct-2007",,,,315279,57,22.1," 2 x Crane, Provision SWL 10 tons, 1 x Gantry, Engine Room SWL 2 tons",115,"$m","IFO 380",,"1 x Diesel - Wartsila 2-stroke 6RT-flex82T-B - 2-stroke 6-cyl. 820mm x3375mm bore/stroke 28,500mkW total at 84rpm",38749,"Fitted","Eco – Electronic Engine","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2020 installation year, 2 x BWTS - Ballast Water Treatment System - COSCO (Weihai) BOS-3200 at 3200cu.m/hr - 2022 installation year",,5,182797,"Ore Carrier","East Coast Africa (24.6 %)",20,330,,,,"China P.R.","Dalian Shipbuilding"
16115695,9473535,"CSB Glory",477091800,,"Hong Kong","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Dec-2011","12-Nov-2010","25-Oct-2007",,,,315063,57,21.4," 2 x Crane, Provision SWL 10 tons, 1 x Gantry, Engine Room SWL 2 tons",115,"$m","IFO 380",,"1 x Diesel - Wartsila 2-stroke 6RT-flex82T-B - 2-stroke 6-cyl. 820mm x3375mm bore/stroke 28,500mkW total at 84rpm",38749,"Fitted","Eco – Electronic Engine","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2019 installation year, 1 x BWTS - Ballast Water Treatment System - 2021 installation year",,5,182797,"Ore Carrier","East Coast Africa (23.7 %)",20,330,,,,"China P.R.","Dalian Shipbuilding"
16124389,9473561,"CSB Brilliant",477902100,,"Hong Kong","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Apr-2012","02-Nov-2011","31-Dec-2007",,,,315279,57,21.4," 2 x Crane, Provision SWL 10 tons, 1 x Gantry, Engine Room SWL 2 tons",116.8,"$m","VLS IFO",,"1 x Diesel - Wartsila 2-stroke 6RT-flex82T-B - 2-stroke 6-cyl. 820mm x3375mm bore/stroke 28,500mkW total at 84rpm",38749,,"Eco – Electronic Engine",,,5,182797,"Ore Carrier","East Coast South America (23.6 %)",20,330,,,,"China P.R.","Dalian Shipbuilding"
16124392,9493092,"CSB Years",477413700,,"Hong Kong","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Jun-2012","09-Oct-2011","31-Dec-2007",,,,315063,57,22.1," 2 x Crane, Provision SWL 10 tons, 1 x Gantry, Engine Room SWL 2 tons",116.8,"$m","IFO 380",,"1 x Diesel - Wartsila 2-stroke 6RT-flex82T-B - 2-stroke 6-cyl. 820mm x3375mm bore/stroke 28,500mkW total at 84rpm",38749,"Fitted","Eco – Electronic Engine","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2020 installation year",,5,182797,"Ore Carrier","East Coast South America (27.6 %)",20,330,,,,"China P.R.","Dalian Shipbuilding"
16124400,9493107,"CSB Herald",477947300,,"Hong Kong",,"COSCO Shipping Bulk","China COSCO Shipping","01-Jun-2012","14-Nov-2011","31-Dec-2007",,,,315146,57,21.1," 2 x Crane, Provision SWL 10 tons, 1 x Gantry, Engine Room SWL 2 tons",116.8,"$m","VLS IFO",,"1 x Diesel - Wartsila 2-stroke 6RT-flex82T-B - 2-stroke 6-cyl. 820mm x3375mm bore/stroke 28,500mkW total at 84rpm",38749,,"Eco – Electronic Engine",,,5,182797,"Ore Carrier","East Coast South America (23.4 %)",20,330,,,,"China P.R.","Dalian Shipbuilding"
16124413,9493119,"CSB Talent",477464900,,"Hong Kong","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Jan-2013","31-Dec-2011","31-Dec-2007",,,,315042,57,21.4," 2 x Crane, Provision SWL 10 tons, 1 x Gantry, Engine Room SWL 2 tons",116.8,"$m","VLS IFO",,"1 x Diesel - Wartsila 2-stroke 6RT-flex82T-B - 2-stroke 6-cyl. 820mm x3375mm bore/stroke 28,500mkW total at 84rpm",38749,,"Eco – Electronic Engine",,15,5,182797,"Ore Carrier","South East Asia (24.2 %)",20,330,,,,"China P.R.","Dalian Shipbuilding"
16155725,9479369,"Julia N",636014332,,"Liberia","Neu Seeschiffahrt","Neu Seeschiffahrt","General Ore Corp.","01-Jul-2012","01-Dec-2008","01-Feb-2008",,,,297077,55,21.4,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S80MC6.2 - 2-stroke 6-cyl. 800mm x3056mm bore/stroke 21,840mkW total at 79rpm",29674,,,"2 x BWTS - Ballast Water Treatment System (Pending) - Qingdao Headway HMT-4000 - 2022 installation year",,6,180474,"Ore Carrier","East Coast Africa (26.6 %)",20,327.00,,,,"United States","Universal SB Ariake"
16077463,9398175,"Daniel N",636014329,,"Liberia","Neu Seeschiffahrt","Neu Seeschiffahrt","General Ore Corp.","01-Feb-2011","01-Jun-2006","01-Oct-2005",,,,297359,55,21.4,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S90MC-C7.2 - 2-stroke 6-cyl. 900mm x3188mm bore/stroke 20,280mkW total at 76rpm",27573,,,"2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-4000 at 4000cu.m/hr - 2021 installation year",14.3,6,180474,"Ore Carrier","East Asia (45.3 %)",22,327,,,,"United States","Universal SB Ariake"
16027068,9398096,"Hugo N",636014330,,"Liberia","Neu Seeschiffahrt","Neu Seeschiffahrt","General Ore Corp.","01-Jan-2011","05-Jun-2006","02-Dec-2005",,,,297088,55,21.4,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S90MC-C7.2 - 2-stroke 6-cyl. 900mm x3188mm bore/stroke 20,280mkW total at 76rpm",27573,,,"2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-4000 at 4000cu.m/hr - 2021 installation year",,6,180474,"Ore Carrier","East Asia (28.4 %)",23,327,,,,"United States","Universal SB (Tsu)"
16027071,9479163,"Helen N",636014331,,"Liberia","Neu Seeschiffahrt","Neu Seeschiffahrt","General Ore Corp.","01-Sep-2011","19-Jun-2006","02-Dec-2005",,,,297204,55,21.4,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S90MC-C7.2 - 2-stroke 6-cyl. 900mm x3188mm bore/stroke 20,280mkW total at 76rpm",27573,,,"2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-4000 at 4000cu.m/hr - 2021 installation year",,6,180474,"Ore Carrier","South East Asia (31.8 %)",21,327,,,,"United States","Universal SB (Tsu)"
15916871,9341287,"He Li",477746100,,"Hong Kong",,"COSCO Shipping Bulk","China COSCO Shipping","01-Dec-2010","23-Jun-2006","10-Dec-2004",,,,297381,55,21.4,,85,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S80MC-C7.2 - 2-stroke 6-cyl. 800mm x3200mm bore/stroke 22,700mkW total at 76rpm",30863,,,,14.3,6,180474,"Ore Carrier","East Coast Africa (23.7 %)",20,327,,,,"China P.R.","Universal SB Ariake"
16202083,9607033,"Ore Sao Luis",636015575,,"Liberia","Vale","Mitsui OSK Lines","Mitsui OSK Lines","01-Mar-2012","24-Nov-2010","25-Nov-2010",,,,297076,55,21.4,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 6S80ME-C9.2 - 2-stroke 6-cyl. 800mm x3450mm bore/stroke 27,060mkW total at 78rpm",36791,"Fitted","Eco – Electronic Engine","2 x BWTS - Ballast Water Treatment System - Sunrui BC-3500 at 3500cu.m/hr - 2020 installation year, 1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2020 installation year",17.4,6,180474,"Ore Carrier","East Coast South America (27.4 %)",20,327,,,,"Japan","Universal SB Ariake"
16202096,9607045,"Ore Salvador",636015935,,"Liberia","Vale","Mitsui OSK Lines","Mitsui OSK Lines","01-Feb-2013","01-Dec-2010","25-Nov-2010",,,,297125,55,21.43,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 6S80ME-C9.2 - 2-stroke 6-cyl. 800mm x3450mm bore/stroke 22,700mkW total at 76rpm",30863,"Fitted","Eco – Electronic Engine","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx - 2020 installation year, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3500 at 3500cu.m/hr - 2020 installation year",17.4,6,180474,"Ore Carrier","East Coast South America (22.4 %)",20,327,,,,"Japan","JMU Ariake Shipyard"
16032088,9398151,"Oita Maru",431209000,,"Japan","Nippon Yusen Kaisha","Mizuho Sangyo","Mizuho Sangyo","01-Mar-2010","24-May-2006","01-Nov-2005",,,,297736,55,21.4,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 6S90MC-C7.2 - 2-stroke 6-cyl. 900mm x3188mm bore/stroke 20,280mkW total at 76rpm",27573,"Fitted",,"1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2020 installation year, 2 x BWTS - Ballast Water Treatment System - JFE Engineering BallastAce® 2500x1-L at 2500cu.m/hr - 2020 installation year",,6,180474,"Ore Carrier","East Coast Africa (23.4 %)",20,327,,,,"Japan","Universal SB (Tsu)"
16057915,9406154,"Bengang",636015085,,"Liberia","Nippon Yusen Kaisha","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Mar-2011","15-Jun-2006","26-Oct-2006",,,,297171,55,21.43,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 6S90MC-C7.2 - 2-stroke 6-cyl. 900mm x3188mm bore/stroke 20,280mkW total at 76rpm",27573,"Fitted",,"2 x BWTS - Ballast Water Treatment System - Sunrui BC-3500 at 3500cu.m/hr - 2021 installation year, 1 x Exhaust Scrubber - SOx - 2021 installation year",14.3,6,180474,"Ore Carrier","East Asia (26.7 %)",20,327,,,,"Japan","Universal SB (Tsu)"
16183878,9531882,"Berge Blanc",235091363,,"Isle of Man","Berge Bulk","Berge Bulk","Berge Bulk","01-Sep-2012","27-Nov-2008","27-Mar-2008",,,,297160,55,21.4," 1 x Crane, Provision SWL 8.50 tons, 1 x Crane, Hose SWL 4 tons, 1 x Crane, Provision SWL 1.50 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 6S80MC-C7.2 - 2-stroke 6-cyl. 800mm x3200mm bore/stroke 22,700mkW total at 76rpm",30863,"Fitted",,"1 x BWTS - Ballast Water Treatment System (Pending) - Qingdao Headway HMT-4000 at 4000cu.m/hr - 2022 installation year, 1 x Exhaust Scrubber - SOx - 2019 installation year",17.4,6,180474,"Ore Carrier","East Asia (23.9 %)",20,327,,,,"Bermuda","Universal SB Ariake"
16155738,9503249,"Ore Noumea",432882000,,"Japan","Vale","Asahi Shipping","Nippon Yusen Kaisha","01-Oct-2012","19-Oct-2010","01-Feb-2008",,,,297379,55,21.43,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 6S80MC-C8.2 - 2-stroke 6-cyl. 800mm x3200mm bore/stroke 22,700mkW total at 76rpm",30863,"Fitted",,"1 x Exhaust Scrubber - SOx - Yara Marine Tech Open - 2020 installation year, 2 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-3500 at 3500cu.m/hr - 2022 installation year",,6,180474,"Ore Carrier","East Coast Africa (28.3 %)",20,327,,,,"Japan","Universal SB Ariake"
16027084,9377406,"Steven N",636014328,,"Liberia","Neu Seeschiffahrt","Neu Seeschiffahrt","General Ore Corp.","01-Feb-2010","30-May-2006","02-Dec-2005",,,,297462,55,21.4,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S90MC-C7.2 - 2-stroke 6-cyl. 900mm x3188mm bore/stroke 20,280mkW total at 76rpm",27573,,,,14.3,6,180474,"Ore Carrier","East Asia (28.1 %)",23,327,,,,"United States","Universal SB (Tsu)"
15916747,9341275,"He Ying",477835800,,"Hong Kong","COSCO Shipping Bulk","COSCO Shipping Bulk","China COSCO Shipping","01-Jul-2010","23-Jun-2006","10-Dec-2004",,,,297679,55,21.4,,85,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S80MC-C7.2 - 2-stroke 6-cyl. 800mm x3200mm bore/stroke 22,700mkW total at 76rpm",30863,,,,14.5,6,180474,"Ore Carrier","West Coast Africa (33.6 %)",20,327,,,,"China P.R.","Universal SB Ariake"
16118120,9591129,"PSU Seventh",566869000,,"Singapore",,"RGL Shipping","Rui Gang Lian Group","01-Apr-2013","16-Apr-2012","16-Nov-2007",,,,262779,57,18.83,,,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 6RT-flex82T-B - 2-stroke 6-cyl. 820mm x3375mm bore/stroke 28,500mkW total at 84rpm",38749,,"Eco – Electronic Engine",,,5,200455,"Ore Carrier","East Coast Africa (23.1 %)",20,328.05,15.8,14.7,,"China P.R.","Hyundai Samho HI"
16118104,9470052,"PSU Fifth",566871000,,"Singapore","RGL Shipping","RGL Shipping","Rui Gang Lian Group","01-Mar-2013","02-May-2011","16-Nov-2007",35794,,,263055,57,18.83,,,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 6RT-flex82T-B - 2-stroke 6-cyl. 820mm x3375mm bore/stroke 28,500mkW total at 84rpm",38749,,"Eco – Electronic Engine",,,5,200455,"Ore Carrier","South East Asia (40.3 %)",20,328.05,15.8,14.7,,"China P.R.","Hyundai HI (Ulsan)"
16200634,9591131,"PSU Eighth",566868000,,"Singapore","RGL Shipping","RGL Shipping","Rui Gang Lian Group","01-Apr-2013","25-Jun-2012","01-Aug-2008",,,,262779,57,18.83,,,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 6RT-flex82T-B - 2-stroke 6-cyl. 820mm x3375mm bore/stroke 28,500mkW total at 84rpm",38749,,"Eco – Electronic Engine",,,5,200455,"Ore Carrier","East Asia (42.2 %)",20,328.05,15.8,14.7,,"China P.R.","Hyundai Samho HI"
16118117,9488279,"PSU Sixth",566870000,,"Singapore","RGL Shipping","RGL Shipping","Rui Gang Lian Group","01-Mar-2013","26-Sep-2011","16-Nov-2007",,,,263055,57,18.83,,,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 6RT-flex82T-B - 2-stroke 6-cyl. 820mm x3375mm bore/stroke 28,500mkW total at 84rpm",38749,,"Eco – Electronic Engine",,,5,200455,"Ore Carrier","East Asia (40.2 %)",20,328.05,15.8,14.7,,"China P.R.","Hyundai HI (Ulsan)"
16203864,9613783,"K. Hope",373682000,,"Panama",,"SK Shipping","SK Shipping","01-Sep-2012","23-Dec-2011","20-Dec-2010",35122,,,250038,57,18,,,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 6RT-flex82T-B - 2-stroke 6-cyl. 820mm x3375mm bore/stroke 23,600mkW total at 78rpm",32087,,"Eco – Electronic Engine","1 x BWTS - Ballast Water Treatment System (Pending) - S&SYS(Samsung HI) PuriMar - 2022 installation year",,9,169455,"Ore Carrier","South East Asia (30.7 %)",20,330,,,,"South Korea","Hyundai Samho HI"
16125036,9494694,"RMC Rigel",566929000,,"Singapore","Rio Tinto Marine","MOL Cape (S) Pte","Mitsui OSK Lines","01-Jun-2013","09-Oct-2012","08-Jan-2008",,,,250769,57,18,,105,"$m","VLS IFO",,"1 x Diesel - Mitsubishi 7UEC80LSE-eco-B1 - 2-stroke 7-cyl. 800mm x3150mm bore/stroke 21,910mkW total at 74.50rpm",29789,,"Eco – Electronic Engine","6 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,9,164766,"Ore Carrier","East Asia (45.2 %)",20,329.95,,,,"Japan","Namura Shipbuilding"
16070806,9441922,"NSU Justice",373072000,,"Panama",,"NS United KK","NS United KK","01-Jan-2012","14-Oct-2010","01-Dec-2006",,,,250835,57,18.12,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 7S80MC-C7.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 21,910mkW total at 74rpm",29789,"Fitted",,"1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop - 2019 installation year, 1 x BWTS - Ballast Water Treatment System (Pending) - S&SYS(Samsung HI) PuriMar - 2022 installation year",15.1,9,164508,"Ore Carrier","East Asia (45.0 %)",21,329.95,,,,"Japan","Namura Shipbuilding"
16166589,9621261,"NSU Milestone",370583000,,"Panama","NS United KK","NS United KK","NS United KK","01-Nov-2013","15-Oct-2010","01-Dec-2007",,,,250675,57,18.02,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 7S80MC-C7.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 21,910mkW total at 74rpm",29789,"Fitted",,"1 x Exhaust Scrubber - SOx - 2019 installation year, 1 x BWTS - Ballast Water Treatment System (Pending) - S&SYS(Samsung HI) PuriMar - 2023 installation year",15,9,164508,"Ore Carrier","East Asia (43.4 %)",20,329.95,,,,"Japan","Namura Shipbuilding"
16076932,9437270,"Cape Infinity",353877000,,"Panama","K-Line","K-Line","K-Line","01-May-2011","13-Sep-2010","16-Mar-2007",,,,250847,57,18.02,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S80MC-C7.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 21,910mkW total at 74rpm",29789,,,"2 x BWTS - Ballast Water Treatment System - Sunrui BC-3500 at 3500cu.m/hr - 2021 installation year",15,9,164768,"Ore Carrier","East Asia (27.2 %)",20,329.95,,,,"Japan","Namura Shipbuilding"
16142875,9621338,"Bsteel Harmony",636015921,,"Liberia","Mitsui OSK Lines","First Marine","First Marine","01-Feb-2013","19-Nov-2010","01-Mar-2008",,,,251028,57,18.03,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S80MC-C7.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 21,910mkW total at 74rpm",29789,,,"12 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2018 installation year",,9,164756,"Ore Carrier","East Asia (35.8 %)",20,329.95,,,,"Japan","Namura Shipbuilding"
16122048,9487639,"Indigo Hope",431276000,,"Japan","Berge Bulk","IMECS Co. Ltd","ITOCHU Corp","01-May-2013","14-Dec-2010","07-Dec-2007",,,,251019,57,18.02,,116,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 7S80MC-C7.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 27,160mkW total at 76rpm",36902,,,"2 x BWTS - Ballast Water Treatment System - Sunrui BC-3500 at 3500cu.m/hr - 2021 installation year",17,9,164768,"Ore Carrier","East Asia (46.1 %)",20,329.95,,,,"Japan","Namura Shipbuilding"
16223541,9621314,"Cape Advance",636015917,,"Liberia","Toyo Sangyo","Toyo Sangyo","Seno Kisen","01-Jan-2013","19-Nov-2010","01-Dec-2007",,,,251022,57,18.03,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 7S80MC-C7.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 27,160mkW total at 74rpm",36902,"Fitted",,"1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop - 2020 installation year, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3500 at 3500cu.m/hr - 2020 installation year",,9,164768,"Ore Carrier","South East Asia (35.4 %)",20,329.95,,,,"Japan","Namura Shipbuilding"
16142859,9582245,"Hyundai Dangjin",636015641,,"Liberia","Toyo Sangyo","Toyo Sangyo","Seno Kisen","01-May-2012","19-Nov-2010","01-Jan-2008",,,,251059,57,18.02,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S80MC-C7.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 21,910mkW total at 74rpm",29789,,,"2 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-3500 at 3500cu.m/hr - 2022 installation year",15,9,164768,"Ore Carrier","South East Asia (34.2 %)",20,329.95,,,,"Japan","Namura Shipbuilding"
16166563,9621247,"Paraburdoo",355205000,,"Panama","NS United KK","NS United KK","NS United KK","01-Jul-2013","24-Nov-2010","01-Dec-2007",,,,251053,57,18,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S80MC-C7.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 21,910mkW total at 74rpm",29789,,,"2 x BWTS - Ballast Water Treatment System (Pending) - Sunrui BC-3500 at 3500cu.m/hr - 2023 installation year",16.9,9,164768,"Ore Carrier","East Asia (47.4 %)",20,329.95,,,,"Japan","Namura Shipbuilding"
16070772,9419462,"Bao Fu",352945000,,"Panama","BaoWu Steel Group","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Oct-2010","15-Feb-2010","01-Dec-2006",,,,250877,57,18.02,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 7S80MC-C7.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 21,910mkW total at 74rpm",29789,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Sunrui BC-3500 at 3500cu.m/hr - 2020 installation year, 1 x Exhaust Scrubber - SOx - 2020 installation year, 1 x Sewage Treatment Plant",15,9,164768,"Ore Carrier","East Asia (41.6 %)",20,329.95,,,,"Japan","Namura Shipbuilding"
16070785,9438913,"NSU Inspire",372998000,,"Panama","NS United KK","NS United KK","NS United KK","01-Mar-2011","06-Jul-2010","01-Dec-2006",,,,250877,57,18.02,,,,"IFO 380",,"1 x Diesel - MAN B. & W. 7S80MC-C7.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 21,910mkW total at 74rpm",29789,"Fitted",,"1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop - 2019 installation year, 1 x BWTS - Ballast Water Treatment System - S&SYS(Samsung HI) PuriMar - 2021 installation year",15,9,164768,"Ore Carrier","East Asia (46.0 %)",21,329.95,,,,"Japan","Namura Shipbuilding"
16076929,9437268,"Wugang Innovation",432830000,,"Japan","WISCO","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Oct-2011","19-Nov-2010","16-Mar-2007",,,,250847,57,18.02," 1 x Davit, Liferaft",,,"IFO 380",,"1 x Diesel - MAN B. & W. 7S80MC-C7.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 21,910mkW total at 74rpm",29789,"Fitted",,"2 x BWTS - Ballast Water Treatment System - Sunrui BC-3500 at 3500cu.m/hr - 2021 installation year, 1 x Exhaust Scrubber - SOx - 2019 installation year",15,9,164768,"Ore Carrier","East Asia (43.6 %)",20,329.95,,,,"Japan","Namura Shipbuilding"
16070798,9621235,"Orihime",432886000,"Shagang Sunshine","Japan","Nippon Yusen Kaisha","Nippon Yusen Kaisha","Nippon Yusen Kaisha","01-Oct-2012","19-Nov-2010","01-Dec-2006",,,,250950,57,18.02," 1 x Davit, Liferaft",,,"IFO 380",,"1 x Diesel - MAN B. & W. 7S80MC-C7.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 21,910mkW total at 74rpm",29789,"Fitted",,"2 x BWTS - Ballast Water Treatment System - Sunrui BC-3500 at 3500cu.m/hr - 2019 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",15,9,164768,"Ore Carrier","East Asia (47.2 %)",20,329.95,,,,"Japan","Namura Shipbuilding"
