"Listing"

"WFR Listing"
"Created 15 February 2022 02:18"


"CVN","IMO Number","Name","Built Date","Owner","Status","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","Beta Atlantic/Pacific Based (Last 12 Months)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Strengthened for Heavy Cargo","Strengthened for Ore","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Box Hold Ind","Group Owner Country/Region","Great Lakes Only","Call Sign"
15731593,9335850,"Owari Maru","01-Nov-2007","Nippon Yusen Kaisha","In Service",113929,,,6456,"Pacific",,,"12-Sep-2007",11.62,,44031,,,"Diverse",,,,"Owari Maru",153941,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",21,"Y",,,,,,,"271","NIPPON YUSEN KABUSHIKI KAISHA",,"Japan","N","JA473"
15280091,9279393,"Winning Excellence","01-May-2004","Winning Intl","In Service",113929,,,7930,"Pacific",,,"02-Mar-2004",10.74,,43997,"Y","Y","Capesize Bulker",,,,"Winning Excellence",152364,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",21,,,,,,,,"247","Winning Excellence Shipping Pte. Ltd.",,"Singapore","N","9V6901"
16042045,9362994,"Bao An","01-Oct-2008","Toyo Sangyo","In Service",113928,,,7930,"Pacific",,,"21-Aug-2008",11.64,,43997,,,"Capesize Bulker","21-Oct-2021",,,"Bao An",153940,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",20,,,,,,,,"287","ERICA NAVIGATION S.A.",,"Japan","N","H8CZ"
15731469,9335848,"Berge Caubvick","01-Mar-2006","Berge Bulk","In Service",113925,,,7930,"Atlantic/Pacific",,,"27-Jan-2006",11.41,,43997,,"Y","Capesize Bulker",,,,"Berge Caubvick",152364,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm",20,,,,,,,,"270","BERGE CAUBVICK CO INC",,"Bermuda","N","D5ZO7"
15772075,9324136,"Cape Apollo","01-Apr-2007","Cape Shipping","In Service",113628,,,6254,"Atlantic/Pacific",,,"03-Mar-2007",10.57,153.7,44452,,,"Sub-Panamax Container",,,,"Cape Apollo",151299,"1 x FP Propeller (Aft Centre) (mechanical), 79rpm",22,,,,,,,,"1647","MAREA MANAGEMENT S.A.",,"Greece","N","5BQS5"
12643967,9181625,"Confidence I","01-Apr-1999","NS United KK","Miscellaneous Removal",113606,,,5514,,,,"23-Nov-1998",,153.7,44352,,"Y","Capesize Bulker",,,,"Confidence I",151299,"1 x FP Propeller (Aft Centre) (mechanical), 79rpm",,"Y",,,,,,,"1458",,,"Japan","N","HOWM"
12562541,9112090,"Berge Enterprise","01-Mar-1997","Berge Bulk","Dead/Demolished",108083,,,,,,,"03-Jan-1997",,141,65916,"Y",,"Capesize Bulker",,,,"Berge Enterprise",75384,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",21,,,,,,,,"1109","SG Enterprise Company S.A.",,"Bermuda","N","2EZE6"
12538241,9115690,"Guofeng First","01-Sep-1996","Zodiac Maritime","Dead/Demolished",108083,,,4500,,,,,,141,65916,"Y","Y","Diverse",,,,"Guofeng First",96078,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",26,,,,,,,,"1107","Crystal Carriers Shipping Pte. Ltd.",,"United Kingdom","N","9V2187"
15772817,9324461,"Yasa Dream","01-Oct-2008","Yasa Shipping","In Service",106405,,,5813,"Atlantic/Pacific",,,"14-Jul-2008",11.3,,64038,,,"Bulker",,,,"Yasa Dream",74782,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",19,,,,,,,,"072","Real Shipping Corp.",,"Turkey","N","V7QA2"
15698995,9337145,"Wen Chang Star","01-Jun-2008","Wen Chang Star","In Service",106384,,,5874,"Pacific",,,"21-Apr-2008",10.51,,64195,"Y",,"Capesize Bulker",,,,"Wen Chang Star",74782,"1 x FP Propeller (Aft Centre) (mechanical), 81rpm",20,,,,,,,,"054","Wen Chang Star Ship Pte. Ltd.",,"Singapore","N","H9DV"
16032075,9375965,"K. Aster","01-Apr-2009","Korea Line","In Service",106367,,,5276,"Pacific",,,"05-Jan-2009",12.16,,64038,,,"Bulker",,,,"K. Aster",74782,"1 x FP Propeller (Aft Centre) (mechanical), 81rpm",20,,,,,,,,"114","Aster Maritime S.A.",,"South Korea","N","3FUB2"
15835297,9336995,"SG Capital","01-Dec-2008","Sandigan Ship","In Service",106367,,,5874,"Pacific",,,"15-Oct-2008",10.47,,64038,"Y",,"Diverse",,,,"SG Capital",74782,"1 x FP Propeller (Aft Centre) (mechanical), 81rpm",,,,,,,,,"067","Pear Orion Pte Ltd",,"Singapore","N","9VIJ5"
15743141,9337169,"Sikamia","01-Aug-2008","Minerva Marine","In Service",106367,,,5874,"Atlantic/Pacific",,,"06-Jun-2008",11.34,,64038,"Y",,"Crude/Products Tanker","02-Jul-2018",,,"Sikamia",74782,"1 x FP Propeller (Aft Centre) (mechanical), 81rpm",21,,,,,,,,"066","UNIVERSAL SHIPPING S.A.",,"Greece","N","9HA4815"
16114656,9398101,"Hyundai Pioneer","01-Jun-2009","HMM","In Service",106367,,,5813,"Pacific",,,"19-Mar-2009",12.15,,64038,"Y",,"Post-Panamax Container",,,,"Hyundai Pioneer",73573,"1 x FP Propeller (Aft Centre) (mechanical), 81rpm",20,"Y",,,,,,,"116","Continent Maritime, SA",,"South Korea","N","C6XQ9"
16057894,9398137,"Onozuru Maru","01-Jul-2009","Toyo Sangyo","In Service",106367,,,5874,"Pacific",,,"24-Apr-2009",11.35,,64038,"Y",,"Capesize Bulker",,,,"Onozuru Maru",74782,"1 x FP Propeller (Aft Centre) (mechanical), 81rpm",20,,,,,,,,"087","ERICA NAVIGATION S.A.",,"Japan","N","3FJR5"
15890717,9336969,"Bao Guo","01-Nov-2007","Toyo Sangyo","In Service",106367,,,5874,"Pacific",,,"24-Aug-2007",11.17,,64038,"Y",,"Capesize Bulker",,,,"Bao Guo",74782,"1 x FP Propeller (Aft Centre) (mechanical), 81rpm",21,,,,,,,,"051","ESTRELLA NAVIGATION, S.A.",,"Japan","N","3ESG5"
16050358,9325300,"Baogang Glory","01-Nov-2008","Doun Kisen","In Service",106367,,,5874,"Atlantic/Pacific",,,"02-Sep-2008",10.6,,64038,"Y",,"Bulker",,,,"Baogang Glory",74782,"1 x FP Propeller (Aft Centre) (mechanical), 81rpm",20,,"Y",,,,,,"065","Mi-Das Line S.A.",,"Japan","N","3FYB"
16057881,9398125,"Ocean Creation","01-Apr-2009","Mizuho Sangyo","In Service",106367,,,5874,"Pacific",,,"13-Feb-2009",11.32,,64135,"Y",,"Capesize Bulker",,,,"Ocean Creation",74782,"1 x FP Propeller (Aft Centre) (mechanical), 81rpm",20,,"Y",,,,,,"086","MIZUHO SANGYO CO., LTD.",,"Japan","N","7JYY"
16057902,9398149,"Shin Koryu","01-Oct-2009","Biko Kisen","In Service",106367,,,5874,"Atlantic/Pacific",,,"25-Jul-2009",11.25,,64038,"Y",,"Bulker",,,,"Shin Koryu",74782,"1 x FP Propeller (Aft Centre) (mechanical), 81rpm",20,,"Y",,,,,,"101","Picer Marine S.A.",,"Japan","N","3FSQ3"
15671035,9312303,"London Spirit","01-Dec-2007","Samos Steamship","In Service",106312,,,5874,"Atlantic/Pacific",,,,12.04,,66396,"Y",,"Crude/Products Tanker",,,,"London Spirit",74782,"1 x FP Propeller (Aft Centre) (mechanical), 77rpm",19,,,,,,,,"052","Uranie Shipholding Corp.",,"Greece","N","C6WR4"
15329859,9281906,"Cape Acacia","01-Jul-2005","Fairmont Shpg. H.K.","Idle",104735,,,6105,"Atlantic/Pacific",,,"28-Apr-2005",11.08,,66443,"Y",,"Handymax Bulker","08-Jun-2020",,,"Cape Acacia",74608,"1 x FP Propeller (Aft Centre) (mechanical), 82rpm",21,,,,,,,,"8025","Sky Trans Ocean Ltd","N","Philippines","N","ZR5354"
15329983,9281918,"Cape Maple","01-Aug-2005","Kumiai Senpaku","In Service",104732,,,6105,"Atlantic/Pacific",,,"13-Jun-2005",11.15,,66443,"y",,"Bulker",,,,"Cape Maple",74608,"1 x FP Propeller (Aft Centre) (mechanical), 82rpm",20,,,,,,,,"8026","Southern Pacific Holding Corporation","N","Japan","N","3ECF4"
16030563,9374038,"Cape Alliance","01-Feb-2007","K-Line","In Service",104732,,,6105,"Pacific",,,"20-Dec-2006",11.27,,66443,"Y",,"Bulker",,,,"Cape Alliance",71815,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",21,"Y",,,,,,,"8031","ISC8031 SHIPPING S.A.","N","Japan","N","3EJI2"
16050961,9406506,"Spring Brave","01-Dec-2007","Shunzan Kaiun","In Service",104730,,,6105,"Atlantic/Pacific",,,"26-Oct-2007",11.17,,66443,"Y",,"Bulker",,,,"Spring Brave",71829,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"8050","Primavera Montana S.A.","N","Japan",,"3ENV4"
16080663,9439034,"HL Imabari","01-Oct-2008","Shoei Kisen Kaisha","In Service",104729,,,6105,"Pacific",,,"23-Aug-2008",12.11,,66443,"Y",,"Diverse",,,,"HL Imabari",71829,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,"Y",,,,,,"8056","ALMIRANTE SHIPPING S.A.","N","Japan",,"3FZO"
16080676,9439046,"Benitamou","01-May-2008","Doun Kisen","Idle",104729,,,6105,"Atlantic/Pacific",,,"20-Mar-2008",10.98,,66443,"Y",,"Bulker",,,,"Benitamou",71829,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,"Y",,,,,,"8057","G.O.D. SHIPPING S.A.","N","Japan",,"3EQX"
15835163,9374026,"Xin Rui Ocean","01-Dec-2006","Unknown","In Service",104728,,,6105,"Atlantic/Pacific",,,"21-Oct-2006",10.98,,66443,"Y",,,,,,"Xin Rui Ocean",74622,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",23,,"Y",,,,,,"8029","G.O.D. SHIPPING S.A.","N","Unknown","N","3EHX3"
16013979,9355147,"Seacon Africa","01-Aug-2006","Seacon Ships","In Service",104728,,,6105,"Atlantic/Pacific",,,"18-Apr-2006",11.36,,66443,"Y",,"Bulker",,,,"Seacon Africa",74622,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"8027","GOD Shipping SA","N","China P.R.","N","3EFH"
16013982,9355159,"SAMC Transporter","01-Aug-2006","Shandong Shipping","In Service",104728,,,6105,"Atlantic/Pacific",,,"29-May-2006",11.48,,66443,"Y",,"Capesize Bulker",,,,"SAMC Transporter",74622,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,"Y",,,"8028","Ore Transporter Corp.","N","China P.R.","N","3EDP5"
16030576,9374040,"Berge Kuju","01-Oct-2006","Berge Bulk","Idle",104727,,,6105,"Atlantic/Pacific",,,"10-Aug-2006",11.05,,66443,"Y",,"Capesize Bulker","08-Oct-2019",,,"Berge Kuju",74622,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"8040","Berge Kuju Co Inc","N","Bermuda","N","MCFW8"
15835039,9346380,"Cape Merlin","01-Nov-2005","Shoei Kisen Kaisha","In Service",104727,,,6105,"Atlantic/Pacific",,,"17-Sep-2005",11.39,,66443,"y",,"Diverse",,,,"Cape Merlin",74622,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,"Y",,,,,,"8049","LAN SHIPPING INC.","N","Japan","n","D5KH4"
16076361,9448011,"Berge Lyngor","01-Dec-2009","Shoei Kisen Kaisha","In Service",104727,,,6105,"Pacific",,,"24-Oct-2009",12.06,,66443,"Y",,"Diverse","24-Feb-2020",,,"Berge Lyngor",71829,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,"Y",,,,,,"8058","LA DARIEN NAVEGACION, S.A.","N","Japan",,"3EXU8"
15682057,9346342,"Star Venture","01-Oct-2005","Charterwell","In Service",104725,,,6105,"Atlantic/Pacific",,,"26-Jul-2005",11.22,,66443,"y",,"Panamax Bulker",,,,"Star Venture",74622,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",22,,,,,,,,"8039","PAPIGO SHIPPING CORP","N","Greece","N","V7A4766"
16051005,9406544,"Berge Odel","01-Sep-2007","Berge Bulk","In Service",104721,,,6105,"Atlantic/Pacific",,,"31-Jul-2007",11.49,,66443,"Y",,"Capesize Bulker",,,,"Berge Odel",71829,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"8055","Wisteria Line SA","N","Bermuda","N","3EMK9"
16050903,9406453,"Baosteel Elevation","01-Apr-2007","Shoei Kisen Kaisha","In Service",104721,,,6105,"Atlantic/Pacific",,,"02-Mar-2007",12.01,,66443,"Y",,"Diverse",,,,"Baosteel Elevation",71829,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,"Y",,,,,,"8030","Yahata Trader, SA","N","Japan",,"3EKB6"
16050929,9406477,"Baosteel Evolution","01-Mar-2007","Shikishima Kisen","In Service",104721,,,6105,"Atlantic/Pacific",,,"01-Feb-2007",11.28,,66443,"Y",,"Handymax Bulker",,,,"Baosteel Evolution",71829,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"8033","AMBITIOUS LINE S.A.","N","Japan",,"3EJU6"
16050945,9406491,"Crassier","01-May-2007","Golden Union","In Service",104721,,,6105,"Atlantic/Pacific",,,"05-Apr-2007",10.01,,66443,"Y",,"Bulker",,,,"Crassier",71829,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,"8036","IMPERIAL COURAGE S.A.","N","Greece",,"3EKN9"
16050916,9406465,"London Courage","01-Jul-2007","Mitsui Warehouse Co","In Service",104721,,,6105,"Pacific",,,"07-May-2007",11.41,,66443,"Y",,"Diverse",,,,"London Courage",71829,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,"Y",,,,,,,"8032","Fir Shipping SA","N","Japan",,"V7MY7"
16030589,9374052,"SAMC MG","01-Sep-2006","Minsheng Ruiyun","In Service",104721,,,6105,"Atlantic/Pacific",,,"20-Sep-2006",10.33,,66220,"Y",,"Capesize Bulker",,,,"SAMC MG",71815,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",21,,,,,,,,"85045","MINSHENG RUIYUN (TIANJIN) SHIPPING LEASING COMPANY LIMITED",,"China P.R.","N","D5YI8"
16050990,9406532,"Azul Legenda","01-Mar-2008","Shunzan Kaiun","In Service",104719,,,6105,"Atlantic/Pacific",,,"28-Jan-2008",12.03,,66443,"Y",,"Bulker",,,,"Azul Legenda",71829,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"8053","STAR WILL INTERNATIONAL LIMITED","N","Japan",,"VRDU2"
15589147,9304930,"China Steel Entrepreneur","01-Feb-2007","China Steel Express","In Service",104380,,,5867.53,"Pacific",,,,10.62,,62236,"Y",,"Capesize Bulker",,,,"China Steel Entrepreneur",84273,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 91rpm",17,,,,"Y",,,,"868","China Steel Express Corp",,"Taiwan","N","BHAB"
15805287,9327815,"China Steel Team","01-Dec-2006","China Steel Express","In Service",104352,,,5987.28,"Pacific",,,"12-Sep-2006",10.97,,62236,"Y",,"Capesize Bulker",,,,"China Steel Team",84273,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 91rpm",17,,,,"Y",,,,"867","CHINA STEEL EXPRESS CORPORATION",,"Taiwan","N","BDFJ"
15589271,9304942,"XH Sanmen Bay","01-Apr-2007","Zhejiang Xiehai Shpg","In Service",104352,,,5867.53,"Pacific",,,"03-Feb-2007",9.85,,62236,"Y",,"Handysize Bulker",,,,"XH Sanmen Bay",84273,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 91rpm",17,,,,,,,,"869","Xiehai Star Shipping Pte. Ltd.",,"China P.R.","N","3E2104"
15675167,9296420,"Sunny Route","01-Apr-2005","Winning Intl","In Service",102208,,,5869,"Atlantic/Pacific",,,"04-Feb-2005",10.3,138,66775,"Y",,"Capesize Bulker",,,,"Sunny Route",66330,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"242","SUNNY ROUTE SHIPPING SA",,"Singapore","N","5LBH5"
15327721,9271602,"Winning Ocean","01-Jul-2003","Winning Intl","In Service",102207,,,5842,"Pacific",,,"04-Apr-2003",11.54,138,66394,"Y",,"Capesize Bulker",,,,"Winning Ocean",66306,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"228","Beautiful Shipping S.A.",,"Singapore","N","D5MK5"
14969029,9273985,"Berge Dinara","01-Jan-2005","Berge Bulk","In Service",102132,,,5850,"Atlantic/Pacific",,,"16-Oct-2004",10.63,138,66554,"Y","Y","Capesize Bulker",,,,"Berge Dinara",90522,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",21,,,,,,,,"239","BERGE DINARA COMPANY INC",,"Bermuda","N","D5XX9"
15311467,9287273,"Stamatis","01-Sep-2004","Samos Steamship","In Service",102112,,,,"Atlantic/Pacific",,,,11.04,138,66756,"Y",,"Crude/Products Tanker",,,,"Stamatis",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"5009","Samos Steamship Co.",,"Greece","N","C6TQ9"
14950685,9271597,"Shin Onoe","01-Nov-2004","Nippon Yusen Kaisha","Idle",102101,,,5842,"Atlantic/Pacific",,,"23-Jul-2004",10.94,138,66271,"Y",,"Diverse",,,,"Shin Onoe",66306,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,"Y",,,,,,,"235","Nippon Yusen Kabushiki Kaisha",,"Japan","N","7JSR"
15890683,9336957,"Ocean Prometheus","01-May-2007","Nippon Yusen Kaisha","In Service",101953,,,5850,"Pacific",,,"27-Mar-2007",10.44,138,66396,"Y",,"Diverse",,,,"Ocean Prometheus",74782,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,"Y",,,,,,,"050","Erica Navigation S.A.",,"Japan","N","A8MC4"
15969901,9346184,"Baosteel Expedition","01-Jan-2007","Mitsui OSK Lines","In Service",101953,,,5850,"Pacific",,,"23-Nov-2006",10.75,138,66394,"Y",,"Diverse",,,,"Baosteel Expedition",74782,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,"Y",,,,,,,"040","Erica Navigation S.A.",,"Japan","N","A8LB7"
15362043,9331426,"Sunny Morebaya","01-Nov-2005","Winning Intl","In Service",101953,,,5850,"Atlantic/Pacific",,,"05-Oct-2005",11.2,138,66394,"y",,"Capesize Bulker",,,,"Sunny Morebaya",66330,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"023","Sunny Way Shipping SA",,"Singapore","n","A8HJ3"
14915363,9254678,"Winning Sea","01-Apr-2003","Winning Intl","In Service",101953,,,5842,"Pacific",,,"20-Dec-2002",11.67,138,66394,"Y",,"Capesize Bulker",,,,"Winning Sea",66306,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,"218","Great Companion Marine S.A.",,"Singapore","N","D5MS3"
15542955,9331517,"Jin Niu Star","01-Aug-2006","UC Shipping Pte Ltd","In Service",101953,,,5850,"Pacific",,,"07-Jul-2006",11.14,138,66394,"Y",,"Panamax Bulker",,,,"Jin Niu Star",66330,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"024","JINNIU STAR SHIP PTE LTD",,"Singapore","N","A8JZ9"
15250407,9278636,"Winning Youth","01-Jul-2005","Winning Intl","In Service",101933,,,5874,"Pacific",,,"18-Apr-2005",11.74,138,66396,"Y",,"Capesize Bulker",,,,"Winning Youth",74782,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",21,,,,,,,,"002","Winning Youth Shipping Pte. Ltd.",,"Singapore","N","9V6993"
15970057,9346172,"Winning Universe","01-Jan-2006","Winning Intl","In Service",101933,,,5850,"Pacific",,,"21-Oct-2005",11.82,138,66396,"Y",,"Capesize Bulker",,,,"Winning Universe",74782,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"048","WINNING UNIVERSE SHIPPING PTE. LTD.",,"Singapore","N","9VBT9"
15890559,9336945,"Winning Team","01-Mar-2007","Winning Intl","In Service",101933,,,5850,"Pacific",,,"02-Feb-2007",11.83,138,66396,"Y",,"Capesize Bulker",,,,"Winning Team",74782,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"049","WINNING TEAM SHIPPING PTE. LTD.",,"Singapore","N","9VBT8"
15889795,9337121,"Star United","01-Jul-2007","Charterwell","In Service",101933,,,5850,"Atlantic/Pacific",,,"17-Jun-2007",10.69,138,66396,,,"Panamax Bulker",,,,"Star United",74782,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"047","Almyros Shipping Corporation",,"Greece","N","C6FE9"
15675459,9314674,"XYMG Noble","01-Dec-2004","Shandong Shipping","Idle",101933,,,5850,"Atlantic/Pacific",,,"01-Nov-2004",11.91,138,66396,"Y",,"Capesize Bulker",,,,"XYMG Noble",66330,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,"Y",,,"013","Z&L DOLPHIN SHIPPING LIMITED",,"China P.R.","N","D5VM7"
15361967,9331531,"Qi Ming Star","01-Nov-2005","Seacon Ships","In Service",101933,,,5850,"Pacific",,,"08-Sep-2005",11.52,138,66396,"y",,"Bulker",,,,"Qi Ming Star",66330,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"033","QI MING STAR SHIP PTE. LTD",,"China P.R.","n","D5YG6"
15889537,9337107,"Mount Kinabalu","01-Feb-2007","Mizuho Sangyo","In Service",101933,,,5850,"Atlantic/Pacific",,,"11-Jan-2007",10.87,138,66396,"Y",,"Capesize Bulker","09-May-2019",,,"Mount Kinabalu",74782,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",22,,"Y",,,,,,"041","Fair Wind Navigation, S.A.",,"Japan","N","D5JJ7"
15860965,9312250,"Azul Libero","01-Oct-2004","Kumiai Navigation","In Service",101933,,,5850,"Atlantic/Pacific",,,"21-Aug-2004",11.62,138,66396,"Y",,"Bulker",,,,"Azul Libero",66330,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"001","KUMIAI NAVIGATION (PTE) LTD",,"Japan","N","9VMU5"
14950551,9271559,"Cape Kori","01-Jul-2004","Zodiac Maritime","In Service",101933,,,5850,"Atlantic/Pacific",,,"21-Apr-2004",11.44,138,66396,"Y",,"Diverse",,,,"Cape Kori",66330,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"234","PALIAS NAVIGATION S.A.",,"United Kingdom","N","D5VL8"
15328199,9271561,"Captain Leonidas","01-Mar-2005","New Shipping","In Service",101933,,,5874,"Atlantic/Pacific",,,"22-Nov-2004",11.52,138,66396,"Y",,"Diverse",,,,"Captain Leonidas",66330,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",21,,,,,,,,"236","BLISS SHIPHOLDING CORP.",,"Greece","N","H8HK"
15889661,9337119,"Wakashio","01-Jun-2007","Nagashiki Shipping","Total Loss",101932,,,5850,,,,"09-Mar-2007",11.77,138,66396,,,"Panamax Bulker",,,,"Wakashio",74782,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"046","OKIYO MARITIME  CORP.",,"Japan","N","3EKF7"
15542821,9331414,"Berge Bimberi","01-Apr-2006","Berge Bulk","In Service",101911,,,5850,"Atlantic/Pacific",,,"08-Mar-2006",10.95,138,66394,"Y",,"Capesize Bulker",,,,"Berge Bimberi",66330,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"021","Berge Bimberi Co. Inc.",,"Bermuda","N","D5YI7"
12770469,8309282,"Giant Step","01-Feb-1985","Mitsui Warehouse Co","Total Loss",98587,,,6459,,,,"25-Oct-1984",,134.2,34748,,"Y","Diverse",,,,"Giant Step",131705,"1 x FP Propeller (Aft Centre) (mechanical), 80rpm",,"Y",,,,,,,"1270",,,"Japan","N","3FQF5"
16087633,9452579,"Dong-A Eos","01-Sep-2009","Dong-A Tanker Co","In Service",95152,,,5868,"Pacific",,,"24-Jul-2009",11.22,124.7,60453,"Y",,"Diverse",,,,"Dong-A Eos",74749,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20,,,,,,,,"2105","SHIP OWNER INVESTMENT BU NO.11 S.A.",,"South Korea","N","V7QY7"
16089453,9452397,"K. Daphne","01-Dec-2009","Korea Line","In Service",95054,,,4510,"Atlantic/Pacific",,,"12-Nov-2009",11.55,124.4,60025,,,"Bulker",,,,"K. Daphne",56735,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",20,,,,,,,,"1285","KOREA TONNAGE NO.66 SHIPPING COMPANY S.A.","N","South Korea",,"3EZF9"
16084058,9444247,"Pan Freesia","01-Jul-2009","Pan Ocean","In Service",95047,,,4510,"Pacific",,,"11-May-2009",11.11,124.4,60025,,,"Bulker",,,,"Pan Freesia",56735,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",20,"Y",,,,,,,"1302","POS MARITIME AD S.A.","N","South Korea",,"H3BC"
16108026,9474137,"Mineral Shougang International","01-Jun-2009","Bocimar NV","In Service",94863,,,,"Pacific",,,,11.3,124.3,59527,"Y",,"Capesize Bulker","07-Oct-2019",,,"Mineral Shougang International",54989,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,"BC1800-21","NT Shipping SA",,"Belgium",,"HOIP"
16114098,9482677,"Xin Jin Hai","01-Nov-2009","Rainbow Maritime HK","In Service",94863,,,,"Pacific",,,,11.27,124.3,59641,"Y",,"Capesize Bulker",,,,"Xin Jin Hai",54989,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",26,,,,,,,,"BC1800-23","China Sun Shipping Inc",,"Hong Kong",,"3FEQ2"
16114119,9483293,"SG Foundation","01-Oct-2009","Rainbow Maritime HK","In Service",94863,,,,"Atlantic/Pacific",,,"03-Aug-2009",11.39,124.3,59646,"Y",,"Capesize Bulker",,,,"SG Foundation",54989,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",26,,,,,,,,"BC1800-25","CHINA SATURN SHIPPING INC.",,"Hong Kong",,"3FTC"
16121241,9483310,"SG Express","01-Nov-2009","Rainbow Maritime HK","In Service",94863,,,,"Pacific",,,,11.49,124.3,59675,"Y",,"Capesize Bulker",,,,"SG Express",54989,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",26,,,,,,,,"BC1800-26","China Jupiter Shipping Inc",,"Hong Kong",,"3FGV6"
16112410,9500637,"Navios Lumen","01-Dec-2009","Navios Holdings","In Service",94817,,,4510,"Atlantic/Pacific",,,"16-Oct-2009",10.67,124.4,58778,,,"Bulker",,,,"Navios Lumen",56735,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",14,"Y",,,,,,,"3013","KTM Corp. SA","N","Greece",,"3EZS3"
16115116,9460033,"Navios Pollux","01-Jul-2009","Navios MLP","In Service",94817,,,4510,"Atlantic/Pacific",,,"30-May-2009",10.17,124.4,58778,,,"Diverse",,,,"Navios Pollux",56735,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 91rpm",12,"Y",,,,,,,"3017","Surf Maritime Co.","N","Greece",,"3FPO2"
